CP,Năm,Kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,Thuế TNDN,Lãi cơ bản trên cổ phiếu
PVD,2013,1,0.0,3178924861848,421086507584,0.0,9795262604.0,-62083540044.0,3178924861848.0,0.0,3178924861848.0,-2391701338508.0,787223523340.0,-97278194572.0,0.0,-3722692580.0,-186086016448,509931882344.0,6311133936.0,4321560064.0,-3601765212.0,2709368724.0,516962811132,-63991780576,-208175860.0,452762854696,31676347112.0,421086507584,,,,,,,,,,,,,,,,,,
PVT,2024,4,0.18702340797393371,3267625630975,209058804294,-0.09169900785969909,98569351452.0,-114631124790.0,3267625630975.0,0.0,3267625630975.0,-2692114864265.0,575510766710.0,-171072132363.0,3030393312.0,-5966012798.0,-198169700610,301902665703.0,63082581395.0,0.0,-3098493296.0,59984088099.0,361886753802,-86523244009,-6635798842.0,268727710951,59668906657.0,209058804294,,,,,,,,,,,,,,,,,,
PVT,2024,3,0.1503634673701777,2934145679514,364974133367,0.4646499866238678,72555456736.0,-96780245745.0,2934145679514.0,0.0,2934145679514.0,-2302352706362.0,631792973152.0,-103088933917.0,2271603740.0,-4206619578.0,-114065571087,485258909046.0,171888689072.0,0.0,-2289534981.0,169599154091.0,654858063137,-135628171849,2870280476.0,522100171764,157126038397.0,364974133367,,,,,,,,,,,,,,,,,,
PVT,2024,2,0.4127638110448192,2988083181032,288276982234,-0.06749585216591103,73859090735.0,-98678386144.0,2988083181032.0,4060587.0,2988087241619.0,-2277537444674.0,710549796945.0,-161252298700.0,9026660236.0,-3579939267.0,-99331307951,529272001998.0,14412791727.0,0.0,-77579956355.0,-63167164628.0,466104837370,-90214665721,-3263076138.0,372627095511,84350113277.0,288276982234,,,,,,,,,,,,,,,,,,
PVT,2024,1,0.2413506034512927,2536110744923,230923915111,0.2697190511579264,61634730453.0,-107622010624.0,2536110744923.0,-4060587.0,2536106684336.0,-2010158740068.0,525947944268.0,-138668884060.0,2663974299.0,-2833534839.0,-77234889537,371509340584.0,14377082387.0,0.0,-345017653.0,14032064734.0,385541405318,-84462488477,5094465852.0,306173382693,75249467582.0,230923915111,,,,,,,,,,,,,,,,,,
PVT,2023,4,0.12878580140521928,2752789548230,230164676801,0.1131100438698293,94505337675.0,-107334637132.0,2752789548230.0,0.0,2752789548230.0,-2251545460721.0,501244087509.0,-137779572972.0,7908663231.0,-3224917452.0,-163410656950,299242941041.0,33674185771.0,0.0,24397886890.0,58072072661.0,357315013702,-52640163472,-36940730881.0,267734119349,37569442548.0,230164676801,,,,,,,,,,,,,,,,,,
PVT,2023,3,0.09449651330135153,2550624878780,249188636671,-0.07979085303293043,91426270703.0,-88298988822.0,2550624878780.0,0.0,2550624878780.0,-2034848320582.0,515776558198.0,-161584447603.0,5305307798.0,-4161217002.0,-90102331689,356660140405.0,65055552839.0,0.0,-22725389533.0,42330163306.0,398990303711,-79079114478,1127152569.0,321038341802,71849705131.0,249188636671,,,,,,,,,,,,,,,,,,
PVT,2023,2,-0.06277915613220418,2115062091534,309142841781,0.49272056999216757,99186318034.0,-77822889306.0,2115062091534.0,0.0,2115062091534.0,-1624847723794.0,490214367740.0,-87603625607.0,6374881920.0,-2816389515.0,-100924817262,404430735310.0,78377664439.0,0.0,5845834348.0,84223498787.0,488654234097,-106513904773,8133789147.0,390274118471,81131276690.0,309142841781,,,,,,,,,,,,,,,,,,
PVT,2023,1,0.010563067288102706,2043025345033,181870087639,0.19240404926262578,89901507919.0,-69943507313.0,2043025345033.0,0.0,2043025345033.0,-1716546096816.0,326479248217.0,-81473678228.0,6828007514.0,-3183638111.0,-56959572627,281591874684.0,27150956019.0,0.0,-8076370821.0,19074585198.0,300666459882,-68741122110,8233069063.0,240158406835,58288319196.0,181870087639,,,,,,,,,,,,,,,,,,
PVT,2022,4,0.0,2438717376497,206776210554,0.0,88345783519.0,-75892157490.0,2438717376497.0,0.0,2438717376497.0,-2000336045050.0,438381331447.0,-82217965535.0,8293128440.0,-5144960020.0,-147856996584,299800321267.0,188860378162.0,0.0,-126835477053.0,62024901109.0,361825222376,-80190767999,-5232555154.0,276401899223,69625688669.0,206776210554,,,,,,,,,,,,,,,,,,
PVT,2022,3,0.3874009284775202,2330409323175,270795652806,1.871627991286505,53188653190.0,-69491674597.0,2330409323175.0,0.0,2330409323175.0,-1915674928626.0,414734394549.0,-102140196989.0,6472883466.0,-2897777966.0,-99744241314,269613714936.0,215163895228.0,0.0,-3632790940.0,211531104288.0,481144819224,-92170002326,-2989580105.0,385985236793,115189583987.0,270795652806,,,,,,,,,,,,,,,,,,
PVT,2022,2,0.19151866582226196,2256738212101,207100275829,-0.1421501312772879,42304115083.0,-49124351188.0,2256738212101.0,0.0,2256738212101.0,-1816897806829.0,439840405272.0,-73316350007.0,13098491287.0,-2434625419.0,-108614957740,310877078476.0,3886333673.0,0.0,1443059.0,3887776732.0,314764855208,-62641579199,5891100889.0,258014376898,50914101069.0,207100275829,,,,,,,,,,,,,,,,,,
PVT,2022,1,0.1775942994113284,2021670305561,152523876241,0.11811624115040878,37434680699.0,-43339646432.0,2021670305561.0,0.0,2021670305561.0,-1730214242868.0,291456062693.0,-49960048182.0,0.0,-2396566895.0,-51888875879,224645252436.0,18909279992.0,0.0,-4267942752.0,14641337240.0,239286589676,-36783519021,-8351965487.0,194151105168,41627228927.0,152523876241,,,,,,,,,,,,,,,,,,
PVT,2021,4,-0.05771816844644054,2080390554137,196810243767,-0.2501069711393204,64196233513.0,-43234606861.0,2080390554137.0,0.0,2080390554137.0,-1751754586511.0,328635967626.0,-46325072913.0,10915811772.0,-2219994951.0,-90783361998,264419583049.0,21917214881.0,0.0,-4065979065.0,17851235816.0,282270818865,-53035479383,5204715363.0,234440054845,37629811078.0,196810243767,,,,,,,,,,,,,,,,,,
PVT,2021,3,-0.09479849049203486,1679694222010,94300394629,-0.13037776938621,33806090643.0,-42705598492.0,1679694222010.0,0.0,1679694222010.0,-1397376175155.0,282318046855.0,-47027503133.0,1153008319.0,-2455929620.0,-73713643980,194080069084.0,4879608947.0,0.0,-995386709.0,3884222238.0,197964291322,-40788139386,-4142971608.0,153033180328,58732785699.0,94300394629,,,,,,,,,,,,,,,,,,
PVT,2021,2,0.04256392637655823,1894001560222,241417855711,0.24605443995861248,45088418866.0,-26283998072.0,1894001560222.0,0.0,1894001560222.0,-1512524716423.0,381476843799.0,-19124270442.0,12480931593.0,-2394791234.0,-87232884087,330294248495.0,-23788109672.0,0.0,27568199098.0,3780089426.0,334074337921,-50789506447,-148283720.0,283136547754,41718692043.0,241417855711,,,,,,,,,,,,,,,,,,
PVT,2021,1,0.08794386570324264,1716779969614,136411466561,1.0217949175749903,39190995132.0,-30329788097.0,1716779969614.0,0.0,1716779969614.0,-1459109170260.0,257670799354.0,-45711344047.0,0.0,-3421870069.0,-52987966836,194740613534.0,68660317049.0,0.0,-29238193889.0,39422123160.0,234162736694,-46011422756,-14358130369.0,173793183569,37381717008.0,136411466561,,,,,,,,,,,,,,,,,,
PVT,2020,4,0.15217110337745052,2207821996002,262451091279,0.38057269577584285,129081616801.0,-19494438571.0,2207821996002.0,0.0,2207821996002.0,-1875722926578.0,332099069424.0,-34239356393.0,0.0,-5780584074.0,-75024895427,346135850331.0,39911531116.0,5881698582.0,1578809207.0,41490340323.0,393507889236,-93804641077,10187857558.0,309891105717,47440014438.0,262451091279,,,,,,,,,,,,,,,,,,
PVT,2020,3,0.06459550031924234,1855602541939,108438344041,-0.22174716385618212,35422801675.0,-36999038727.0,1855602541939.0,0.0,1855602541939.0,-1569579664121.0,286022877818.0,-39730294715.0,0.0,-3394675126.0,-74222019767,204098689885.0,18460789167.0,7865856947.0,-8379371098.0,10081418069.0,222045964901,-52870461776,226725096.0,169402228221,60963884180.0,108438344041,,,,,,,,,,,,,,,,,,
PVT,2020,2,-0.18176612501136555,1816676668264,193745833223,-0.056433200318751015,87636553212.0,-33226242500.0,1816676668264.0,0.0,1816676668264.0,-1558167302621.0,258509365643.0,-23270562422.0,14064504848.0,-2343505099.0,-64125377611,270470978571.0,16413729251.0,0.0,-13633677986.0,2780051265.0,273251029836,-57312009744,10538076925.0,226477097017,32731263794.0,193745833223,,,,,,,,,,,,,,,,,,
PVT,2020,1,-0.15274036399240645,1578004181773,67470476543,-0.539525857993312,21990105024.0,-49706615788.0,1578004181773.0,0.0,1578004181773.0,-1352286517451.0,225717664322.0,-78188011136.0,0.0,-2050624260.0,-46980496038,120488637912.0,386175511.0,0.0,-812829673.0,-426654162.0,120061983750,-36321724847,5599151171.0,89339410074,21868933531.0,67470476543,,,,,,,,,,,,,,,,,,
PVT,2019,4,-0.003462787701137858,1916227537325,190103058015,-0.14450865652194464,64492139396.0,-42858891742.0,1916227537325.0,0.0,1916227537325.0,-1590749899398.0,325477637927.0,-44569475000.0,0.0,-4160546042.0,-76230889932,265008866349.0,18578167056.0,9169134086.0,-1213176028.0,17364991028.0,291542991463,-69867996398,3631290048.0,225306285113,35203227098.0,190103058015,,,,,,,,,,,,,,,,,,
PVT,2019,3,0.0040507679566895,1743011821281,139335623341,0.3777187733119852,48007084397.0,-38691579864.0,1743011821281.0,0.0,1743011821281.0,-1466065532886.0,276946288395.0,-53875535049.0,0.0,-3362219685.0,-67410116247,200305501811.0,-41376536.0,9447921214.0,-717278190.0,-758654726.0,208994768299,-47106439147,5308175653.0,167196504805,27860881464.0,139335623341,,,,,,,,,,,,,,,,,,
PVT,2019,2,0.06074408324260958,2220241331721,205333457354,0.07104550535313743,62513217578.0,-34015845657.0,2220241331721.0,-736364.0,2220240595357.0,-1918315612430.0,301924982927.0,-44328076901.0,14165631151.0,-2725638772.0,-44936287591,286613828392.0,3116606411.0,0.0,-389502146.0,2727104265.0,289340932657,-61972004139,15801400521.0,243170329039,37836871685.0,205333457354,,,,,,,,,,,,,,,,,,
PVT,2019,1,0.045015733111426676,1862480064799,146523920429,0.15479540226180125,43213841414.0,-46214304915.0,1862480064799.0,0.0,1862480064799.0,-1587795926914.0,274684137885.0,-50174425980.0,0.0,-3011026839.0,-49001371278,215711155202.0,8346579889.0,0.0,-1550474688.0,6796105201.0,222507260403,-52511250240,5105574008.0,175101584171,28577663742.0,146523920429,,,,,,,,,,,,,,,,,,
PVT,2018,4,0.14359621560355235,1922886083606,222215057422,0.37233374865794866,82825285367.0,-24969708854.0,1922886083606.0,0.0,1922886083606.0,-1537297371863.0,385588711743.0,-42332707779.0,0.0,-3450366246.0,-88461153526,334169769559.0,9035407069.0,9600420250.0,-6488264411.0,2547142658.0,346317332467,-87707746652,8279003170.0,266888588985,44673531563.0,222215057422,,,,,,,,,,,,,,,,,,
PVT,2018,3,0.21841069927300605,1735979770055,101135025551,-0.007958864986424664,44239770364.0,-39200225533.0,1735979770055.0,-9440700.0,1735970329355.0,-1523436760042.0,212533569313.0,-62837029348.0,0.0,-3143136421.0,-60020005813,130773168095.0,10402963280.0,7554945392.0,-908541527.0,9494421753.0,147822535240,-31003660657,715864571.0,117534739154,16399713603.0,101135025551,,,,,,,,,,,,,,,,,,
PVT,2018,2,0.5273421327321909,2093098011854,191713103064,2.7195664057752773,61826415745.0,-25155241245.0,2093098011854.0,0.0,2093098011854.0,-1865672923747.0,227425088107.0,-35055098197.0,237944494.0,-1491890302.0,-55909685011,197032774836.0,82965664718.0,0.0,-290787868.0,82674876850.0,279707651686,-48878719551,7120345578.0,237949277713,46236174649.0,191713103064,,,,,,,,,,,,,,,,,,
PVT,2018,1,0.07881375139026235,1782250741100,126883013339,0.18610979413600134,34107752696.0,-32263744301.0,1782250741100.0,0.0,1782250741100.0,-1551594112867.0,230656628233.0,-37954934197.0,0.0,-1999065475.0,-43173432829,181636948428.0,5954496037.0,8994414158.0,-699453664.0,5255042373.0,195886404959,-47026465914,1039428948.0,149899367993,23016354654.0,126883013339,,,,,,,,,,,,,,,,,,
PVT,2017,4,-0.12358040675914013,1681437956308,161924938186,0.43787655947437504,51577755513.0,-39146822540.0,1681437956308.0,0.0,1681437956308.0,-1367385656896.0,314052299412.0,-40791552168.0,0.0,-4498360448.0,-71617495617,248722646692.0,11074773285.0,6839860007.0,-2127319689.0,8947453596.0,264509960295,-81754340244,4102402248.0,186858022299,24933084113.0,161924938186,,,,,,,,,,,,,,,,,,
PVT,2017,3,-0.11069617768999979,1424790319956,101946403210,-0.06395779893920012,38293491923.0,39259548349.0,1424790319956.0,0.0,1424790319956.0,-1244156048795.0,180634271161.0,-41752716070.0,0.0,-1053652992.0,-47349412719,128771981303.0,3766149057.0,7493366960.0,-685439831.0,3080709226.0,139346057489,-24225808675,2806547442.0,117926796256,15980393046.0,101946403210,,,,,,,,,,,,,,,,,,
PVT,2017,2,-0.2083557856119696,1370418563724,51541787980,-0.5606504212824149,42722790026.0,-36631864860.0,1370418563724.0,0.0,1370418563724.0,-1245963651488.0,124454912236.0,-38155288641.0,6174145783.0,-2689367141.0,-67386159450,65121032813.0,18840665563.0,0.0,-4951881325.0,13888784238.0,79009817051,-13677251602,2389725512.0,67722290961,16180502981.0,51541787980,,,,,,,,,,,,,,,,,,
PVT,2017,1,0.07717049521064494,1652046740045,106974087868,0.4408270719669583,54352399968.0,-36543191884.0,1652046740045.0,0.0,1652046740045.0,-1464683755293.0,187362984752.0,-39184679441.0,0.0,-1263334703.0,-47063043149,154204327427.0,2343713878.0,6608657452.0,-292932344.0,2050781534.0,162863766413,-34634706357,-1661105123.0,126567954933,19593867065.0,106974087868,,,,,,,,,,,,,,,,,,
PVT,2016,4,0.1447679557547978,1918530769138,112613935542,-0.27210793664773375,46962968725.0,-35693409657.0,1918530769138.0,-747676768.0,1917783092370.0,-1714463193770.0,203319898600.0,-54355350238.0,0.0,-3315591064.0,-57782788370,134829137653.0,6576228976.0,7802130184.0,-1679701800.0,4896527176.0,147527795013,-40740737238,-519438857.0,106267618918,-6346316624.0,112613935542,,,,,,,,,,,,,,,,,,
PVT,2016,3,0.059980428499955836,1602141230266,108912186966,0.7676338621229736,35559094281.0,-28215343945.0,1602141230266.0,0.0,1602141230266.0,-1416912724317.0,185228505949.0,-31153207535.0,0.0,-1827805649.0,-56918017992,130888569054.0,11479489402.0,7760821220.0,-549472455.0,10930016947.0,149579407221,-22949942195,-58246423.0,126571218603,17659031637.0,108912186966,,,,,,,,,,,,,,,,,,
PVT,2016,2,0.22384639546063934,1731104123313,117313844093,0.36534746637458637,28045522791.0,-30138509068.0,1731104123313.0,0.0,1731104123313.0,-1506942455910.0,224161667403.0,-27540857169.0,5280405876.0,-1742494928.0,-61428869933,166775374040.0,16201252423.0,0.0,802202707.0,17003455130.0,183778829170,-33468869314,-1778095638.0,148531864218,31218020125.0,117313844093,,,,,,,,,,,,,,,,,,
PVT,2016,1,0.37252761192746353,1533691042774,74244918040,0.4482198938656321,47056222281.0,-28900299529.0,1533691042774.0,0.0,1533691042774.0,-1383686695801.0,150004346973.0,-36108982422.0,6052018899.0,-1746743553.0,-50143261922,115113600256.0,8469309552.0,0.0,-1556013141.0,6913296411.0,122026896667,-22124343148,-699991729.0,99202561790,24957643750.0,74244918040,,,,,,,,,,,,,,,,,,
PVT,2015,4,0.21700492660027906,1675912362408,154712410276,0.664383696590739,40459816659.0,-32363992240.0,1675912362408.0,0.0,1675912362408.0,-1424291648796.0,251620713612.0,-32690609180.0,0.0,-1801722181.0,-53480000427,204108198483.0,27575229587.0,5939741502.0,-9303239066.0,18271990521.0,228319930506,-49051825588,-581306073.0,178686798845,23974388569.0,154712410276,,,,,,,,,,,,,,,,,,
PVT,2015,3,0.158634945828355,1511481898334,61614675584,-0.38889685578798044,26803340149.0,-31348431925.0,1511481898334.0,0.0,1511481898334.0,-1289336544402.0,222145353932.0,-111594140024.0,0.0,-2088045209.0,-54531679825,80734829023.0,15419738742.0,10534627496.0,-6529690231.0,8890048511.0,100159505030,-23885736653,-100893388.0,76172874989,14558199405.0,61614675584,,,,,,,,,,,,,,,,,,
PVT,2015,2,0.1367340301824038,1414478262741,85922336242,0.00922985578165604,32287191153.0,1523458164.0,1414478262741.0,89411500.0,1414567674241.0,-1224898494750.0,189669179491.0,-55341265390.0,9043401808.0,-3148186032.0,-61607725699,110902595331.0,20222212485.0,0.0,674208405.0,20896420890.0,131799016221,-24685981104,614677259.0,107727712376,21805376134.0,85922336242,,,,,,,,,,,,,,,,,,
PVT,2015,1,-0.16585382756457123,1117420902462,51266329343,0.02528186347045194,32573187365.0,-8499927861.0,1117420902462.0,-89411500.0,1117331490962.0,-1007116940780.0,110214550182.0,-26425058827.0,0.0,-794275298.0,-42158708294,73409695128.0,6178012217.0,6400398314.0,-2018230355.0,4159781862.0,83969875304,-15110225935,-1069693708.0,67789955661,16523626318.0,51266329343,,,,,,,,,,,,,,,,,,
PVT,2014,4,-0.04669993893792353,1377079357509,92954773946,0.5645788437917493,34654947095.0,-20557950786.0,1377079357509.0,-90251680.0,1376989105829.0,-1184845595506.0,192143510323.0,-38410562201.0,0.0,-1057717809.0,-60232189336,127097988072.0,11559934272.0,9163404078.0,-5905780960.0,5654153312.0,141915545462,-30074589613,-1441114982.0,110399840867,17445066921.0,92954773946,,,,,,,,,,,,,,,,,,
PVT,2014,3,0.08506372981940016,1304536777331,100825329026,1.1578013685389414,39896639796.0,-22627290565.0,1304536777331.0,-88237070.0,1304448540261.0,-1225366623543.0,79081916718.0,-24105259129.0,0.0,-1944355096.0,-41037580019,51891362270.0,172426317559.0,10369445172.0,-89394406506.0,83031911053.0,145292718495,-27283224770,-400000000.0,117609493725,16784164699.0,100825329026,,,,,,,,,,,,,,,,,,
PVT,2014,2,0.14264039661907948,1244335284406,85136538272,-0.003933810082805897,52449780385.0,-29395750693.0,1244335284406.0,-94147900.0,1244241136506.0,-1083780550228.0,160460586278.0,-57020585933.0,0.0,-2340983574.0,-42201680594,111347116562.0,9130115022.0,5496743483.0,-6546975756.0,2583139266.0,119426999311,-11003181930,141050827.0,108564868208,23428329936.0,85136538272,,,,,,,,,,,,,,,,,,
PVT,2014,1,0.08431758783450884,1339598429373,50002181029,0.14124747071625476,31048447437.0,-22164986341.0,1339598429373.0,-116781600.0,1339481647773.0,-1228703058281.0,110778589492.0,-26279265161.0,0.0,-661132281.0,-42487534168,72399105319.0,4449295696.0,3088120438.0,-3986639419.0,462656277.0,75949882034,-14425989941,-130237193.0,61393654900,11391473871.0,50002181029,,,,,,,,,,,,,,,,,,
PVT,2013,4,0.0,1444539252389,59412010021,0.0,37536858736.0,-32971773374.0,1444539252389.0,-96962494.0,1444442289895.0,-1260191380091.0,184250909804.0,-33314947803.0,0.0,-5795336014.0,-71575327064,111102157659.0,7855296706.0,3701974425.0,-4700355540.0,3154941166.0,117959073250,-27120218751,1163961961.0,92002816460,32590806439.0,59412010021,,,,,,,,,,,,,,,,,,
PVT,2013,3,1.933227457370049,1202267425848,46725954713,0.27359611852162435,43102492128.0,-23833750702.0,1202267425848.0,-98157950.0,1202169267898.0,-1099596487079.0,102572780819.0,-24365850165.0,0.0,-2130108743.0,-51949570282,67229743757.0,11742817409.0,6431486322.0,-4455879092.0,7286938317.0,80948168396,-14099316729,0.0,66848851667,20122896954.0,46725954713,,,,,,,,,,,,,,,,,,
PVT,2013,2,0.0,1088999905909,85472771924,0.0,51918452457.0,-31902953339.0,1088999905909.0,-95626435.0,1088904279474.0,-929136035255.0,159768244219.0,-73280215832.0,0.0,-2451985750.0,-23212245984,112742249110.0,1427079126.0,7584205006.0,545644276.0,1972723402.0,122299177518,-26151530541,-1473692281.0,94673954696,9201182772.0,85472771924,,,,,,,,,,,,,,,,,,
PVT,2013,1,0.0,1235429955580,43813618266,0.0,23739810547.0,-25045091773.0,1235429955580.0,-116577851.0,1235313377729.0,-1117253489704.0,118059888025.0,-43497424712.0,0.0,-1096392490.0,-37653389866,59552491504.0,9776181515.0,3633177792.0,-5339290706.0,4436890809.0,67622560105,-14694577985,0.0,52927982120,9114363854.0,43813618266,,,,,,,,,,,,,,,,,,
PVT,2008,3,0.0,409878689369,36688204395,0.0,21225805885.0,-37888822023.0,409878689369.0,0.0,409878689369.0,-308181040666.0,101697648703.0,-41727180691.0,0.0,-156984239.0,-24041407028,56997882630.0,88558233.0,0.0,-302.0,88557931.0,57086440561,-17380611270,0.0,39705829291,3017624896.0,36688204395,,,,,,,,,,,,,,,,,,
REE,2024,4,0.13144143272540118,2338100698417,678294740904,0.34551858049256023,95184137468.0,-181144345749.0,2338100698417.0,-2529102948.0,2335571595469.0,-1320438952712.0,1015132642757.0,-179638801166.0,276140969661.0,-35981220607.0,-197580186725,973257541388.0,21762774653.0,0.0,-13411935836.0,8350838817.0,981608380205,-112464422660,12857611538.0,882001569083,203706828179.0,678294740904,,,,,,,,,,,,,,,,,,
REE,2024,3,0.033754335280991164,2031363520580,479845620624,0.06715319993117444,62616197585.0,-180657147299.0,2031363520580.0,-1939532938.0,2029423987642.0,-1341809177613.0,687614810029.0,-185252307207.0,207066167835.0,-29114089397.0,-109606176398,633324602447.0,3606922699.0,0.0,-4160417127.0,-553494428.0,632771108019,-69202369563,-2053946464.0,561514791992,81669171368.0,479845620624,,,,,,,,,,,,,,,,,,
REE,2024,2,0.003096266056891119,2182948643615,353864966006,-0.27632356968233784,88560678914.0,-184399489333.0,2182948643615.0,-1750999021.0,2181197644594.0,-1500980152101.0,680217492493.0,-201318860845.0,112673801689.0,-34371066146.0,-175369379912,470392666193.0,4637447271.0,0.0,-1313945128.0,3323502143.0,473716168336,-68867198611,-1960308711.0,402888661014,49023695008.0,353864966006,,,,,,,,,,,,,,,,,,
REE,2024,1,-0.22321602941232258,1842191313391,480481502873,-0.35512911892836435,70161494649.0,-191747493837.0,1842191313391.0,-4717939882.0,1837473373509.0,-1096123885981.0,741349487528.0,-223279127406.0,121159068285.0,-18733863540.0,-95958602242,594698457274.0,4334064401.0,0.0,-268898343.0,4065166058.0,598763623332,-47782996919,-2070504477.0,548910121936,68428619063.0,480481502873,,,,,,,,,,,,,,,,,,
REE,2023,4,-0.3272361815224461,2066479652230,504113990500,-0.2990556462074689,64622863401.0,-216040100374.0,2066479652230.0,-1270243346.0,2065209408884.0,-1142839529331.0,922369879553.0,-228348862409.0,266947539638.0,-29544975862.0,-314954286372,681092157949.0,7167887918.0,0.0,-6715692246.0,452195672.0,681544353621,-61649166024,23593522269.0,643488709866,139374719366.0,504113990500,,,,,,,,,,,,,,,,,,
REE,2023,3,-0.12015760294394123,1965035068054,449650172679,-0.33958036961471827,48567357504.0,-227973532169.0,1965035068054.0,-3340898512.0,1961694169542.0,-1308106091522.0,653588078020.0,-276436606919.0,217903078451.0,-21179072116.0,-97384773465,525058061475.0,2324192619.0,0.0,-973450254.0,1350742365.0,526408803840,-61140963910,-100237611.0,465167602319,15517429640.0,449650172679,,,,,,,,,,,,,,,,,,
REE,2023,2,0.0749971574747077,2176210516859,488982300903,-0.18017287863209092,57908143430.0,-245549862742.0,2176210516859.0,-2042669196.0,2174167847663.0,-1293704746269.0,880463101394.0,-255025999889.0,179814323581.0,-22621017009.0,-148451030905,692087520602.0,6617593283.0,0.0,-2033429656.0,4584163627.0,696671684229,-72234579308,-1022024641.0,623415080280,134432779377.0,488982300903,,,,,,,,,,,,,,,,,,
REE,2023,1,0.15943614662682726,2371561956920,745081716319,0.0746314107217787,58567040015.0,-249191399087.0,2371561956920.0,-2727054608.0,2368834902312.0,-1114447520402.0,1254387381910.0,-256207210125.0,209033492323.0,-19177580205.0,-101935676111,1144667447807.0,9107728072.0,0.0,-1529472711.0,7578255361.0,1152245703168,-97054920458,-408929861.0,1054781852849,309700136530.0,745081716319,,,,,,,,,,,,,,,,,,
REE,2022,4,0.616582123107298,3071627212216,719192597490,-0.09169762692311141,59440157945.0,-230117916505.0,3071627212216.0,-1382926561.0,3070244285655.0,-1718642315683.0,1351601969972.0,-247035288492.0,312857471341.0,-27306263413.0,-304278910328,1145279137025.0,25969806702.0,0.0,-110801996135.0,-84832189433.0,1060446947592,-102584491169,10175290316.0,968037746739,248845149249.0,719192597490,,,,,,,,,,,,,,,,,,
REE,2022,3,1.0434720435283587,2233394383618,680855250194,1.5824852830407603,61443352886.0,-222197736312.0,2233394383618.0,-174057021.0,2233220326597.0,-1315625120220.0,917595206377.0,-253166359146.0,358282897270.0,-21919911461.0,-105656476303,956578709623.0,8448743107.0,0.0,-40804205540.0,-32355462433.0,924223247190,-86915479039,-2932913632.0,834374854519,153519604325.0,680855250194,,,,,,,,,,,,,,,,,,
REE,2022,2,0.238530849258912,2024387229052,596445626350,0.5545579850978187,43467722857.0,-212648211818.0,2024387229052.0,-1447520153.0,2022939708899.0,-1127008141217.0,895931567682.0,-225454904498.0,228551905209.0,-19906313336.0,-86245011899,836344966015.0,9961005401.0,0.0,-1700340715.0,8260664686.0,844605630701,-91137132801,1592839179.0,755061337079,158615710729.0,596445626350,,,,,,,,,,,,,,,,,,
REE,2022,1,0.7254237568800036,2045444213396,693336998049,0.6674302871470905,38067160452.0,-213916376631.0,2045444213396.0,-31844727.0,2045412368669.0,-895050025249.0,1150362343420.0,-217565023137.0,177750072372.0,-19775841202.0,-83664130705,1045174581200.0,2459401862.0,0.0,-823566904.0,1635834958.0,1046810416158,-89390376406,-2059002510.0,955361037242,262024039193.0,693336998049,,,,,,,,,,,,,,,,,,
REE,2021,4,0.14032241318001584,1900074959577,791798655170,0.21581540573651053,240932397807.0,-195051206231.0,1900074959577.0,-2185623406.0,1897889336171.0,-1035267840950.0,862621495221.0,-200603044947.0,312324112714.0,-33835185602.0,-156915453315,1024524321878.0,15206870494.0,0.0,-7068045437.0,8138825057.0,1032663146935,-115429594235,6550403940.0,923783956640,131985301470.0,791798655170,,,,,,,,,,,,,,,,,,
REE,2021,3,-0.27345694916536567,1092941002394,263643419254,-0.24024862100519245,65900000910.0,-183859667778.0,1092941002394.0,-286428116.0,1092654574278.0,-743156815640.0,349497758638.0,-190709192683.0,161583371536.0,-15161128844.0,-73444865728,297665943829.0,2027668313.0,0.0,-766908633.0,1260759680.0,298926703509,-28666672580,-25867556.0,270234163373,6590744119.0,263643419254,,,,,,,,,,,,,,,,,,
REE,2021,2,0.26729876238692635,1634506908135,383675380441,0.026593135843464205,46389419845.0,-190880046079.0,1634506908135.0,1907714903.0,1636414623038.0,-972735035139.0,663679587899.0,-220247422987.0,134770365569.0,-20487528590.0,-75001035005,529103386731.0,5048739632.0,0.0,-2974157727.0,2074581905.0,531177968636,-62739391289,1884372090.0,470322949437,86647568996.0,383675380441,,,,,,,,,,,,,,,,,,
