id,sub_organ_code,organ_name,ownership_percent,symbol
22247683,3800368091,Công ty Cổ Phần Thành Hưng,0.31,HC3
22247678,0101495447,Công ty Cổ Phần Đầu Tư Phát Triển Đô Thị Vạn Xuân,0.22,HC1
22247868,BHP,Công ty Cổ phần Bia Hà Nội - Hải Phòng,0.0,HBH
22247859,0313935259,Công ty CP Bất Động Sản Thành Ngân,0.25,HBC
22247860,0315435290,Công Ty Cổ Phần Trang Trí Nội Thất Onwa Tech,0.2553,HBC
22247861,AHAC,Công Ty Cổ Phần Cơ Khí Và Nhôm Kính Anh Việt,0.3231,HBC
22247862,GLSC,Công ty Cổ phần Chứng khoán Sen Vàng,0.4253,HBC
22247863,GT479,Công ty Cổ phần 479,0.4925,HBC
22247864,JHB,Công ty Cổ Phần Kỹ Thuật Jesco Hòa Bình,0.4782,HBC
22247826,0303362369,CÔNG TY CỔ PHẦN SẢN XUẤT VÀ THƯƠNG MẠI PHƯƠNG ĐÔNG,0.4868,HAR
22247827,COKHINGANHANG,CÔNG TY CỔ PHẦN CƠ KHÍ NGÂN HÀNG,0.21,HAR
22247754,0100105006,Công ty CP Đầu Tư Và Xây Dựng Số 34,0.3,HAN
22247755,0100105246,Công ty Cổ Phần Tư Vấn - Thiết Kế - Xây Dựng - Kinh Doanh Nhà,0.36,HAN
22247756,0100113141,Công ty TNHH Quốc Tế Hồ Tây,0.25,HAN
22247757,0100679963,Công ty Cổ Phần Cơ Khí Và Xây Dựng,0.2995,HAN
22247758,0104818223,Công ty Cổ Phần Hancorp,0.2773,HAN
22247759,0106756413,Công ty CP Công Nghệ Xây Dựng Hancorp 5,0.25,HAN
22247760,0107857654,Công ty Cổ Phần Đầu Tư Cao Tốc Hòa Bình - Sơn La,0.2,HAN
22247761,0200638470,Công ty Cổ Phần Xây Dựng Số 2,0.2807,HAN
22247762,0500453907,Công ty Cổ Phần Xi Măng Mỹ Đức,0.44,HAN
22247763,2800788143,Công ty Cổ Phần Xây Dựng Hancorp.2,0.46074,HAN
22247764,CMCJSC,Công ty Cổ phần Kinh doanh Vật tư và Xây dựng,0.27,HAN
22247765,LANMAK,Công ty Cổ phần Đầu Tư Xây Dựng Bất Động Sản Lanmak,0.27,HAN
22247766,LMDN,Công ty Cổ Phần Lắp Máy Điện Nước Và Xây Dựng,0.3,HAN
22247767,MCCS,Công ty Cổ phần Thi công Cơ giới Xây lắp,0.2853,HAN
22247768,TRUNGDO,Công ty Cổ phần Trung Đô,0.1007,HAN
22247706,0108111428,Công ty Cổ Phần Giao Nhận Vận Tải Hải An,0.3616,HAH
22247697,BDRUBBER,Công ty Cổ Phần Cao Su Bidiphar,0.0,HAG
22247698,EASIA,Công ty Cổ Phần Đầu Tư Và Tư Vấn Xây Dựng Á Đông,0.25,HAG
22248024,0102144804,"Công ty Cổ Phần Sản Xuất Kinh Doanh Gia Súc, Gia Cầm",0.3704,HAF
22248025,0106130954,Công ty Cổ Phần Ẩm Thực Hà Nội,0.2759,HAF
22248026,HAPRO,Tổng Công ty Thương mại Hà Nội – Công ty cổ phần,0.0,HAF
22247663,HUD6,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị HUD6,0.0,H11
22252820,0300789730,Xí Nghiệp Liên Doanh Việt-xô Nghiên Cứu Khoa Học Và Sản Xuất Thực Nghiệm Cao Su,0.2757,GVR
22252821,0305095221,Công ty Cổ Phần Cao Su Thành Phố Hồ Chí Minh,0.2714,GVR
22252822,3601014972,Công Ty Cổ Phần Cao Su Đồng Nai - Kratie,0.2077,GVR
22252823,3700879938,Công ty Cổ Phần Công Nghiệp An Điền,0.385,GVR
22252824,3701649013,Công ty Cổ Phần Cao Su Dầu Tiếng Campuchia,0.4281,GVR
22252825,3800372813,Công ty Cổ Phần Cao Su Phú Riềng - Kratie,0.46,GVR
22252826,6001009976,Công ty Cổ Phần Cao Su Krông Buk - Ra Ta Na Ki Ri,0.3998,GVR
22252827,BAKARUCO,Công ty Cổ Phần Cao Su Bà Rịa - Kampong Thom,0.3748,GVR
22252828,BRC,Công ty Cổ phần Cao su Bến Thành,0.4885,GVR
22252829,EVNI,Công ty Cổ phần EVN Quốc Tế,0.1178,GVR
22252830,GTA,Công ty Cổ phần Chế biến Gỗ Thuận An,0.1137,GVR
22252831,NTC,Công ty Cổ phần Khu Công nghiệp Nam Tân Uyên,0.2042,GVR
22252832,RAT,Công ty CP Cao Su Mang Yang - Rattanakiri,0.4749,GVR
22252833,TKRC,Công ty Cổ phần Cao Su Tân Biên - Kampongthom,0.41,GVR
22252834,TL4,Tổng Công ty Xây dựng Thủy lợi 4 - Công ty Cổ phần,0.1695,GVR
22252835,VIR,Công ty Cổ phần Du lịch Quốc tế Vũng Tàu,0.037379,GVR
22252836,VRG,Công ty Cổ phần Phát triển Đô thị và Khu Công nghiệp Cao Su Việt Nam,0.1509,GVR
22252837,VRGDONGWHA,Công ty Cổ phần Gỗ Mdf VRG Dongwha,0.49,GVR
22252838,VRGLONGTHANH,Công ty Cổ Phần Đầu Tư Và Phát Triển Vrg Long Thành,0.22,GVR
22252839,VRG,Công ty Cổ phần Phát triển Đô thị và Khu Công nghiệp Cao Su Việt Nam,0.1509,GVR
22247643,VNRG,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,0.0,GTA
22244823,1301115366,Công ty Cổ Phần Nhà Ở Tiêu Chuẩn Xanh Quốc Tế,0.229,GPC
22247622,TCONS,Công ty TNHH Xây lắp Dịch vụ Tân Thịnh,0.0,GMX
22247596,2040158,Golden Globe Company Limited,0.4,GMD
22247597,CJGLH,Công ty TNHH Cj Gemadept Logistics Holdings,0.491,GMD
22247598,CJGSH,Công Ty Tnhh Cj Gemadept Shipping Holdings,0.51,GMD
22247599,GGSM,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ VẬN TẢI BIỂN TOÀN CẦU,0.4,GMD
22247600,GGTC,Công ty TNHH Thương Mại Quả Cầu Vàng,0.45,GMD
22247601,GMDHP,Công Ty TNHH Một Thành Viên Gemadept Hải Phòng,0.491,GMD
22247602,GMDL,Công Ty Tnhh Một Thành Viên Tiếp Vận Gemadept,0.491,GMD
22247603,GMDM,Gemadept Malaysia Sdn. Bhd.,0.51,GMD
22247604,GMDSHIPPING,Công ty TNHH MTV Vận Tải Biển Gemadept,0.51,GMD
22247605,GMDSS,Gemadept Shipping Singapore Pte.Ltd,0.51,GMD
22247606,GTL,Công Ty Cổ Phần Cảng Cái Mép Gemadept-Terminal Link,0.6513,GMD
22247607,KGLC,Công ty TNHH Tiếp Vận “k”line-gemadept,0.5,GMD
22247608,MDT,Công ty Cổ Phần Du Lịch - Minh Đạm,0.4,GMD
22247609,MEKONGLOG,Công Ty Cổ Phần Mekong Logistics,0.2502,GMD
22247610,SCSC,Công ty Cổ phần Dịch vụ Hàng hóa Sài Gòn,0.3342285,GMD
22247611,UFC,Công ty Cổ phần Liên hợp Thực phẩm,0.2656,GMD
22247612,VTCP,Công ty Cổ Phần Thương Cảng Vũng Tàu,0.2678,GMD
22247578,PMJSC,Công ty Cổ phần Phú Mỹ,0.32468,GMC
22247575,0109899561,Công ty Cổ Phần Đầu Tư Thương Mại An Dân Hà Nội,0.45375,GMA
22247540,3701811795,Công ty Cổ Phần Đầu Tư Và Phát Triển Hoàng An,0.35,GIL
22247515,1301026028,Công ty CP Năng Lượng Vpl,0.2972,GHC
22247516,5901142873,Công ty CP Điện Gió Ia Bang,0.3953,GHC
22247507,PHR,Công ty Cổ phần Cao su Phước Hòa,0.0,GER
22247561,0317704830,Công Ty Cổ Phần Năng Lượng Solwind,0.4999,GEG
22247562,3300507847,Công ty CP Thủy Điện Trường Phú,0.2509,GEG
22247499,THUANBINHWIND,Công ty Cổ Phần Phong Điện Thuận Bình,0.0,GE2
22247500,TMPROI,Công ty Cổ Phần Đầu Tư Khai Thác Hồ Thủy Điện Thác Mơ,0.1817,GE2
22247476,REEWATER,Công ty TNHH Nước Sạch Ree,0.0,GDW
22245263,AIGASIA,Công ty Cổ phần Nguyên liệu Á Châu AIG,0.0,GCF
22247464,PGS,Công ty Cổ phần Kinh doanh Khí Miền Nam,0.3526,GAS
22247465,PVGAZPROMNGV,Công ty TNHH Khí Nhiên Liệu Giao Thông Vận Tải Pvgazprom,0.29,GAS
22247466,PVGAZPROMNGV,Công ty TNHH Khí Nhiên Liệu Giao Thông Vận Tải Pvgazprom,0.29,GAS
22247452,TEXTNAM,Công ty Cổ phần Textnam,0.0,G20
22247430,FPT,Công ty Cổ phần FPT,0.0,FTS
22247448,VIKOTRADE,công ty liên doanh Vikotrade,0.5,FTI
22247429,FPT,Công ty Cổ phần FPT,0.0,FRT
22247423,FPTR,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,0.4654,FPT
22247424,FPTS,Công ty Cổ phần Chứng khoán FPT,0.1758,FPT
22247425,SYNNEXFPT,Công ty Cổ Phần Synnex FPT,0.48,FPT
22247382,BAMBOOAIRWAYS,Công ty Cổ phần Hàng Không Tre Việt,0.217,FLC
22247383,FLCTM,Công ty TNHH Thương Mại Và Nhân Lực Quốc Tế Flc,0.47,FLC
22247384,SAOMAIAE,Công ty Cổ phần Kỹ thuật Hàng không Sao Mai,0.3399,FLC
22247359,FITCOSMETICS,Công ty Cổ phần Fit Cosmetics,0.2271,FIT
22247360,VKD,Công ty Cổ phần Nước Khoáng Khánh Hòa,0.0,FIT
22247349,THANHTHUYTRA,Công ty Cổ phần Đầu tư Thương Mại Thanh Thủy,0.466,FID
22247350,VINASI,Công ty Cổ Phần Gang Thép Công Nghiệp Việt Nam,0.7682,FID
22247340,0304401701,Công ty TNHH Xây Dựng Fico-corea,0.495,FIC
22247341,0305202610,Công ty TNHH Đầu Tư Xây Dựng Tân Bách Việt,0.29,FIC
22247342,0310319621,Công Ty Cổ Phần Fico Công Nghệ Cao,0.45,FIC
22247343,0310883115,Công Ty Cổ Phần Bê-tông Fico Pan-united,0.45,FIC
22247344,3700791338,Công ty Cổ Phần Havali - Fico,0.2,FIC
22247345,DHA,Công ty Cổ phần Hóa An,0.2338,FIC
22247346,TAFICO,Công ty Cổ phần Xi măng Fico Tây Ninh,0.2584,FIC
22247347,VTA,Công ty Cổ phần VITALY,0.3075,FIC
22247324,TDH,Công ty Cổ phần Phát triển Nhà Thủ Đức,0.0,FDC
22247410,PTKJSC,Công ty Cổ phần Phú Tam Khôi,0.4,FCS
22247300,FCN,Công ty Cổ phần FECON,0.0,FCM
22251786,GMD,Công ty Cổ phần Gemadept,0.0,FCC
22251787,HTSJ,Công ty Cổ Phần Đầu Tư Và Phát Triển Vinaseed Hà Nội,0.271,FCC
22247267,0317140817,Công ty CP Everland An Giang,0.45833,EVG
22247258,IVINA,Công ty Cổ phần Texpia,0.44,EVE
22247259,IVINA,Công ty Cổ phần Texpia,0.44,EVE
22247244,0500233757,Công Ty Cổ Phần Công Nghệ Vft,0.34,ELC
22247245,4700162684,Công Ty CP Công Nghệ Vật Liệu Mới Bắc Kạn,0.4297,ELC
22247235,HTBSE,CÔNG TY CỔ PHẦN SÁCH VÀ THIẾT BỊ TRƯỜNG HỌC HÀ TÂY ,0.4634,EID
22247269,VNRG,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,0.0,EIC
22247218,2001332996,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG SOLAR,0.3143,EBS
22247219,EDUBOOK,Công ty Cổ Phần Phát Hành Sách Giáo Dục,0.21818,EBS
22247188,0109696561,"Công Ty Cổ Phần Đầu Tư, Xây Dựng Và Kinh Doanh Thương Mại Kim Cương Xanh",0.4706,DXP
22247189,TRANSVINA,Công ty TNHH Vận Tải Hàng Công Nghệ Cao,0.39,DXP
22247183,LDGROUP,Công ty Cổ phần Đầu tư LDG,0.0,DXG
22247165,DNCWS,Công ty Cổ phần Cấp nước Đồng Nai,0.0,DVW
22247161,SITCDV,Công ty TNHH Tiếp Vận Sitc-đình Vũ,0.49,DVP
22252739,DANAPHA,Công ty Cổ phần Dược Danapha,0.2645,DVN
22252740,DANAPHANANO,Công ty CP Dược Davina,0.25,DVN
22252741,FORIP,Công ty Cổ Phần Dược Phẩm Trung Ương 3,0.2207,DVN
22252742,IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,0.2204,DVN
22252743,SANOFIVN,CÔNG TY CỔ PHẦN DƯỢC PHẨM SANOFI-SYNTHELABO VIỆT NAM,0.2999,DVN
22252744,UPHACE,Công ty Cổ phần Dược phẩm TW25,0.28433,DVN
22252745,VIMEDIMEX,Công ty Cổ Phần Xuất Nhập Khẩu Y Tế Việt Nam,0.4115,DVN
22247150,IPAG,Công ty Cổ phần Tập đoàn Đầu tư I.P.A,0.0,DTV
22247148,DTLP,Công ty Cổ phần Nhựa Đại Thành Long,0.1765,DTT
22252329,NDHP,Công ty Cổ phần Nhiệt điện Hải Phòng,0.0721,DTK
22252330,PCVINHTAN1,Công ty TNHH Điện Lực Vĩnh Tân 1,0.05,DTK
22252331,QNTPC,Công ty Cổ phần Nhiệt điện Quảng Ninh,0.1062,DTK
22247137,0107614348,Công ty Cổ Phần Giải Pháp Công Nghệ Tái Tạo,0.25,DTI
22247138,1602095265,CÔNG TY TNHH HỢP TÁC ĐẦU TƯ AN BÌNH LONG XUYÊN,0.35,DTI
22249939,TCHN,Công ty Cổ Phần Tân Cảng - Đồng Văn Hà Nam,0.39,DTD
22249940,THANHDATINVES,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI BẾN XE THÀNH ĐẠT,1.0,DTD
22247130,VGC,Tổng Công ty Viglacera - Công ty Cổ phần,0.0,DTC
22247131,VHL,Công ty Cổ phần Viglacera Hạ Long,0.0,DTC
22247129,0109652701,Công ty Cổ Phần Chợ Mơ,0.49,DST
22249937,DSN,Công ty Cổ phần Công viên nước Đầm Sen,0.3354,DSP
22247127,PTTC,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,0.0,DSN
22247164,VINAFACADE,Công ty Cổ Phần Vinafacade,0.2086,DSG
22246769,6000692721,Công ty Cổ Phần Chế Biến Gỗ Cao Su Đắk Lắk,0.451,DRG
22246770,6000944792,Công ty Cổ Phần Kỹ Thuật Cao Su,0.2879,DRG
22247095,PMPACK,Công ty Cổ phần Bao bì Đạm Phú Mỹ,0.433405,DPM
22247096,PVCMK,Công ty Cổ phần Phát triển Đô thị Dầu khí,0.3563,DPM
22247097,PVTEX,Công ty Cổ Phần Hóa Dầu Và Xơ Sợi Việt Nam,0.2599,DPM
22247090,BMP,Công ty Cổ phần Nhựa Bình Minh,0.0,DPC
22247412,VNPHARM,Tổng Công ty Dược Việt Nam - CTCP,0.0,DP3
22247008,DVW,Công ty Cổ phần Dịch vụ và Xây dựng cấp nước Đồng Nai,0.36,DNW
22247030,5900660255,Công ty Cổ Phần Cấp Nước Sài Gòn - Pleiku,0.1268,DNP
22247031,SGAK,Công ty Cổ Phần Nước Sài Gòn - An Khê,0.1268,DNP
22247032,THWATER,Công ty Cổ Phần Đầu Tư Nước Tân Hiệp,0.0,DNP
22247033,0109280323,Công ty Cổ Phần Kỹ Thuật Hạ Tầng Meta,0.1217,DNP
22247034,12273,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG CẤP THOÁT NƯỚC SƠN THẠNH,0.45,DNP
22247035,BGWS,Công ty Cổ phần Nước sạch Bắc Giang,0.0,DNP
22247036,BIANWACO,Công ty Cổ phần Đầu tư nước Bình An,0.0744,DNP
22247037,BOWA,Công ty TNHH Cấp Thoát Nước Đại Dương Xanh,0.0732,DNP
22247038,CADOCO,Công ty CP Đô Thị Cam Ranh,0.0,DNP
22247039,CAWASU,Công ty Cổ phần Cấp nước Cà Mau,0.0,DNP
22247040,CTW,Công ty Cổ phần Cấp thoát nước Cần Thơ,0.0,DNP
22247041,DOWACO,Công Ty CP Nước Và Môi Trường Đông Hải,0.0732,DNP
22247042,LAW,Công ty Cổ phần Cấp thoát nước Long An,0.0,DNP
22247043,NQB,Công ty Cổ phần Cấp nước Quảng Bình,0.0,DNP
22247044,THUTHUACO,Công ty Cổ Phần Công Trình Đô Thị Thủ Thừa,0.0,DNP
22247045,VLPIE,Công ty TNHH Xuất nhập khẩu nhựa Việt Lào,0.0,DNP
22247017,DNPORT,Công ty Cổ phần Cảng Đà Nẵng,0.0,DNL
22247018,VSC,Công ty Cổ phần Container Việt Nam,0.0,DNL
22247013,THUANBINHWIND,Công ty Cổ Phần Phong Điện Thuận Bình,0.2,DNH
22247004,11058,Công ty Cổ Phần Điện Nước Hạ Long,0.4,DNC
22246997,DARES,Công ty TNHH Tư Vấn Xây Dựng Địa Ốc Đà Lạt,0.29,DLR
22246990,5900310451,CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG GIAO THÔNG GIA LAI,0.2,DLG
22246974,DLDNBAB,Công ty Cổ Phần Bot & Bt Đức Long Đắk Nông,0.29,DL1
22246975,VGLINVES,Công ty Cổ Phần Đầu Tư - Xây Dựng Vạn Gia Long,0.49,DL1
22246962,DC4,Công ty Cổ phần Xây dựng DIC Holdings,0.284,DIG
22246963,DICCONCRETE,Công ty Cổ phần Đầu Tư Phát Triển Xây Dựng - Bê Tông,0.36,DIG
22246964,DICRE,Công ty CP Bất Động Sản D.i.c,0.4268,DIG
22246947,PTCI,Công ty Cp Đầu tư Xây dựng Đồng Phúc Tiến,0.0,DID
22246933,0314232957,Công Ty Cổ Phần Thương Mại Thép Minh Tân,0.4,DIC
22246934,2600407457,Công ty Cổ Phần Xi Măng Yến Mao,0.49,DIC
22246922,12269,Công ty CP Dược Phẩm Công Nghệ Cao Hataphar Healthcare Việt Nam,0.49,DHT
22246923,SHTP,Công Ty Trách Nhiệm Hữu Hạn Hataphar Miền Nam,0.4828,DHT
22246919,PLINVES,Công ty TNHH Đầu Tư Thương Mại Và Dịch Vụ Phong Lan,0.49,DHP
22248046,VIETHA,Công ty Cổ phần Kinh Doanh Và Đầu Tư Việt Hà,0.0,DHN
22246917,SPIVIHA,Công ty Cổ phần Tảo Vĩnh Hảo,0.3136,DHG
22246916,1300990134,Công ty Cổ Phần Tân Cảng Giao Long,0.26,DHC
22246781,2400742955,Công ty Cổ Phần Khí Hóa Lỏng Hà Bắc,0.36,DHB
22246912,FICO1,Tổng Công ty Vật liệu Xây dựng số 1 - Công ty Cổ phần,0.0,DHA
22246913,TFCM,Công ty Cổ Phần Cơ Khí Xây Dựng Tân Định - Fico,0.2813,DHA
22246895,BTCHEMI,Công ty Cổ phần Hóa chất Bảo Thắng,0.0,DGC
22246896,LCFC,Công ty Cổ phần Hóa chất phân bón Lào Cai,0.0,DGC
22246761,VINATEX,Tập đoàn Dệt May Việt Nam,0.0,DCG
22246876,0315895499,Công ty CP Đầu Tư Eras Đà Lạt,0.49,DCF
22246877,11088,CÔNG TY TNHH MỘT THÀNH VIÊN KẾT CẤU THÉP DECOFI,1.0,DCF
22246851,DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,0.0,DC4
22246846,CODUPHA,Công ty Cổ phần Dược phẩm Trung ương Codupha,0.1899,DBT
22246787,DANAPHANANO,Công ty CP Dược Davina,0.49,DAN
22246788,VNPHARM,Tổng Công ty Dược Việt Nam - CTCP,0.0,DAN
22246753,BDB,Công ty Cổ phần Sách và Thiết bị Bình Định,0.2592,DAD
22246754,DAPRICO,Công ty Cổ phần In và Dịch vụ Đà Nẵng,0.2,DAD
22246681,IVNB,Ngân hàng Liên doanh Indovina,0.5,CTG
22246682,IVNB,Ngân hàng Liên doanh Indovina,0.5,CTG
22246663,FCCINFRAS,Công ty Cổ Phần Đầu Tư Hạ Tầng Fcc,0.4236,CTD
22246664,HITECCONS,Công ty Cổ Phần Đầu Tư Hiteccons,0.0,CTD
22246665,PHGC,Công ty Cổ phần Đầu Tư Xây Dựng Ricons,0.1443,CTD
22246666,QTTRA,Công ty Cổ Phần Thương Mại Quảng Trọng,0.36,CTD
22246656,12355,Công ty Cổ phần Du lịch Gia Lai,0.22,CTC
22246657,VIETOURIST,Công ty Cổ phần Vietourist Holdings,0.0,CTC
22246641,VPCB,Công ty CP Phillips Carbon Black Việt Nam,0.0,CSM
22246623,10975,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN CÔNG NGHỆ THÀNH NAM ,0.4648,CSC
22246624,10976,Công ty Cổ Phần Kiến Trúc Cảnh Quan Cotana Green,0.2068,CSC
22246625,2040184,Công ty Cổ Phần Dịch Vụ Đô Thị Green Garden,0.3,CSC
22246626,BMSTN,Công ty TNHH Bms - Thành Nam,0.2509,CSC
22246627,TNAI,Công ty Cổ phần Kiến trúc và Nội thất Thành Nam,0.25,CSC
22246628,TNSG,Công Ty TNHH Kính Thành Nam,0.2588,CSC
22246610,HACECOCRE,Công ty Cổ phần Gốm sứ Haceco,0.4809,CRC
22246611,SUNPOWERVN,CÔNG TY TNHH SUNPOWER GROUP VIỆT NAM,0.45,CRC
22246612,TILEVP,CÔNG TY CỔ PHẦN GẠCH NGÓI VĨNH PHÚC,0.49,CRC
22246613,TSHB,CÔNG TY TNHH TRƯỜNG SƠN,0.45,CRC
22250190,NEVCO,Công ty Cổ Phần Vinalines Đông Bắc,0.2553,CQN
22246554,PVOIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,0.0,COM
22246555,VIPCO,Công ty TNHH MTV Vận Tải Xăng Dầu Dầu Khí Việt Nam,0.2,COM
22246523,SIIC,CÔNG TY CỔ PHẦN XÂY DỰNG DÂN DỤNG VÀ CÔNG NGHIỆP PHÍA NAM,0.3333,CNT
22246569,0103651797,CÔNG TY CỔ PHẦN CONINCO - THĂNG LONG ,0.2,CNN
22246570,0104517120,CÔNG TY CỔ PHẦN CONINCO ĐẦU TƯ PHÁT TRIỂN HẠ TẦNG VÀ TƯ VẤN XÂY DỰNG,0.3396,CNN
22246571,0105398740,CÔNG TY CỔ PHẦN CONINCO 3C,0.29,CNN
22246572,0105427367,CÔNG TY CỔ PHẦN KỸ THUẬT CƠ ĐIỆN CONINCO,0.38,CNN
22246573,VNCC,Tổng Công ty Tư vấn Xây dựng Việt Nam - CTCP,0.0,CNN
22246511,2001322370,Công ty CP Công Nghệ Cao Camimex,0.3811,CMX
22246512,2001353185,Công ty Cổ Phần Camimex Farm,0.3523,CMX
22246513,3200698186,Công ty CP Camimex Quảng Trị,0.49,CMX
22246514,SNC,Công ty Cổ phần Xuất nhập khẩu Thủy sản Năm Căn,0.245,CMX
22246268,DNP,Công ty Cổ phần DNP Holding,0.0,CMW
22246269,TDMWATER,Công ty Cổ phần Nước Thủ Dầu Một,0.0,CMW
22246505,PVOIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,0.0,CMV
22246567,VNF2,Tổng Công ty Lương thực Miền Nam - Công ty Cổ phần,0.0,CMN
22246471,CHOLIMEX,Công ty Cổ phần Xuất nhập khẩu và Đầu tư Chợ Lớn (CHOLIMEX),0.0,CMF
22246472,MSCC,Công ty Cổ phần Hàng Tiêu Dùng MaSan,0.0,CMF
22246473,MSN,Công ty Cổ phần Tập đoàn Masan,0.0,CMF
22246484,HCGCHN,Công ty Cổ Phần Khảo Sát Đo Đạc Hcgc Hà Nội,0.47,CMC
22246485,VTDS,Công ty Cổ phần Viễn thông - tín hiệu đường sắt,0.4,CMC
22246354,0316114557,Công ty Cổ Phần Logistics Vĩnh Lộc,0.355,CLX
22246355,1100839263,Công ty Cổ Phần Đầu Tư Và Xây Dựng Khu Công Nghiệp Vĩnh Lộc-bến Lức,0.1,CLX
22246356,12335,Công ty CP Dịch Vụ Vĩnh Lộc - Bến Thành,0.355,CLX
22246357,CLMF,Công ty Cổ phần Thực phẩm Cholimex,0.4072,CLX
22246358,GMT,Công ty cổ phần thương mại - dịch vụ - du lịch MIMOZA Xanh,0.0,CLX
22246359,TIX,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,0.2005,CLX
22246360,TMS,Công ty Cổ phần Transimex,0.0,CLX
22246470,TANCANGQV,Công ty Cổ phần Tân Cảng Quế Võ,0.2,CLL
22246449,3703185529,Công ty TNHH Bao Bì C & A,0.5,CLC
22246429,KUDC,Công ty Cổ phần Phát triển Đô thị Kiên Giang,0.3521,CKG
22246447,0100151683,Công ty TNHH Khu Công Nghiệp Thăng Long,0.42,CKD
22245626,ANTRACO,Công ty TNHH Liên Doanh Khai Thác Chế Biến Vật Liệu Xây Dựng An Giang,0.49,CKA
22245627,ANTRACOJV,Công ty TNHH Liên doanh Antraco,0.49,CKA
22245628,VEAM,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,0.0,CKA
22246441,TTTCL,Công ty TNHH Thương mại Trường Thông,0.49,CJC
22246434,12689,Công Ty Cổ Phần Bê Tông Ly Tâm Vinaincon,0.2,CIP
22246435,4600422297,Công ty Cổ Phần Bao Bì Sông Công,0.38,CIP
22246413,DTXDXALOHN,Công ty Cổ Phần Đầu Tư Và Xây Dựng Xa Lộ Hà Nội,0.49,CII
22246414,QMIC,Công Ty CP Đầu Tư Khoáng Sản Quảng Ngãi,0.49,CII
22246415,SGAK,Công ty Cổ Phần Nước Sài Gòn - An Khê,0.49,CII
22246416,TAMPHUICC,Công ty TNHH Đầu Tư Và Xây Dựng Tam Phú,0.0,CII
22246417,THWATER,Công ty Cổ Phần Đầu Tư Nước Tân Hiệp,0.43,CII
22246418,TTRIVERPARK,Công ty TNHH Đầu tư Bất động sản Thủ Thiêm River Park,0.2001,CII
22250347,LHG,Công ty Cổ phần Long Hậu,0.0,CHS
22252595,0900270055,Công ty Cổ Phần Thương Mại Bia Hà Nội - Hưng Yên 89,0.2,CGV
22252596,CERD,Công ty Cổ phần Đầu tư và Phát triển miền Trung,0.4478,CGV
22246516,SAGIACO,Công ty TNHH Thương mại Sài Gòn - Gia Lai,0.3,CGL
22246372,12263,Công Ty Cổ Phần 3b,0.28,CEG
22247082,DNRBL,Công Ty TNHH Một Thành Viên Tổng Công Ty Cao Su Đồng Nai,0.0,CDR
22246548,ALFRESAVN,Công ty TNHH Y Tế Alfresa Codupha Việt Nam,0.3,CDP
22246549,DBT,Công ty Cổ phần Dược phẩm Bến Tre,0.0,CDP
22247051,DANATUG,Công ty Cổ Phần Tàu Lai Cảng Đà Nẵng,0.36,CDN
22247052,DNL,Công ty Cổ phần Logistics Cảng Đà Nẵng,0.451,CDN
22246294,0304807042,Công ty Cổ Phần Thương Mại Chương Dương,0.21,CDC
22246295,12698,Công ty Cổ Phần Xây Dựng Công Trình 525,0.445,CDC
22246296,COC1,Tổng Công ty Xây dựng số 1 - CTCP,0.0,CDC
22246297,NATOCO,Công Ty Cổ Phần Tháp Nam Việt,0.26,CDC
22246259,2100420844,Công ty TNHH Cảng Cần Thơ - Thanh Tuấn,0.5,CCT
22246282,ACVG,"Công ty Liên Doanh Acavi Group Co.,ltd",0.33,CCM
22246276,12316,CÔNG TY CỔ PHẦN  XÂY DỰNG PHÁT TRIỂN TÂY BẮC,0.1842,CCI
22246277,HOCMONFOOD,Công ty Cổ Phần Chế Biến Thực Phẩm Hóc Môn,0.2,CCI
22243819,2629585,CÔNG TY CỔ PHẦN ĐẦU TƯ CDCLEASING,0.25,CCC
22248283,12308,Công ty CP Đầu Tư Và Xây Dựng Số 4.2,0.3,CC4
22246535,0317579890,Công ty Cổ phần Thương Mại Dịch Vụ CC1,0.28,CC1
22246536,0317605156,Công ty Cổ phần Vật Liệu Xây Dựng 3H,0.49,CC1
22246537,0317761807,Công Ty Cổ Phần Vật Liệu Và Nông Sản Số 1,0.235,CC1
22246538,2200813165,Công ty TNHH Kcn Đại Ngãi,0.48,CC1
22246539,CC1VIETHUNG,Công Ty Cổ Phần Xây Dựng Số 1 Việt Hưng,0.408,CC1
