id,sub_organ_code,ownership_percent,organ_name,type,symbol
22246985,DLGLRE,0.8403,Công ty Cổ phần đầu tư và kinh doanh Bất động sản Đức Long Gia Lai,công ty con,DLG
22246986,DNDUCLONGGIALAI,0.9335,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN ĐIỆN NĂNG ĐỨC LONG GIA LAI,công ty con,DLG
22246987,GIALAICOFFEE,0.0,Công ty Cổ phần Cà phê Gia Lai,công ty con,DLG
22246988,MASSNOBLE,0.9773,Công ty TNHH Mass Noble Investment,công ty con,DLG
22246989,TTENER,0.88,Công ty Cổ phần Năng lượng Tân Thượng,công ty con,DLG
22246990,5900310451,0.2,CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG GIAO THÔNG GIA LAI,công ty liên kết,DLG
22246970,0315016980,1.0,Công ty TNHH Điện Tử Dlg Ansen,công ty con,DL1
22246971,4500619268,0.5,Công ty Cổ Phần Điện Mặt Trời Dlg Ninh Thuận,công ty con,DL1
22246972,CPRC,0.65,Công Ty TNHH Một Thành Viên Cao Su Chư Prông,công ty con,DL1
22246973,PTGPLEIKU,0.8,CÔNG TY TNHH PHÚ THÀNH GIA PLEIKU,công ty con,DL1
22246974,DLDNBAB,0.29,Công ty Cổ Phần Bot & Bt Đức Long Đắk Nông,công ty liên kết,DL1
22246975,VGLINVES,0.49,Công ty Cổ Phần Đầu Tư - Xây Dựng Vạn Gia Long,công ty liên kết,DL1
22246952,3502457846,0.9867,Công ty Cổ phần Đầu Tư Phát Triển Tầm Nhìn DIC,công ty con,DIG
22246953,3603766262,0.9996,Công ty TNHH Đại Phước Thiên An,công ty con,DIG
22246954,3603766287,0.9999,Công ty TNHH Đại Phước Thiên Minh,công ty con,DIG
22246955,BDICC,0.49,Công Ty CP Gạch Men Anh Em Dic,công ty con,DIG
22246956,DC2,0.5014,Công ty Cổ phần Đầu tư Phát triển - Xây dựng (DIC) số 2,công ty con,DIG
22246957,DIC1,0.5167,Công ty Cổ phần Đầu tư Phát triển Xây dựng số 1,công ty con,DIG
22246958,DICBM,0.9636,CÔNG TY CỔ PHẦN VẬT LIỆU XÂY DỰNG DIC,công ty con,DIG
22246959,DICTOUR,0.8129,Công ty Cổ Phần Du Lịch Dic,công ty con,DIG
22246960,DICTT,0.6858,Công ty Cổ Phần Du Lịch Và Thương Mại Dic,công ty con,DIG
22246961,DIGAQUA,0.97,CÔNG TY CỔ PHẦN THỦY CUNG DIG,công ty con,DIG
22246962,DC4,0.284,Công ty Cổ phần Xây dựng DIC Holdings,công ty liên kết,DIG
22246963,DICCONCRETE,0.36,Công ty Cổ phần Đầu Tư Phát Triển Xây Dựng - Bê Tông,công ty liên kết,DIG
22246964,DICRE,0.4268,Công ty CP Bất Động Sản D.i.c,công ty liên kết,DIG
22246930,DICENERGY,0.65,Công ty Cổ Phần Dic Energy,công ty con,DIC
22246931,DICHIGH,0.6,Công Ty Cổ Phần Công Nghệ Cao Dic,công ty con,DIC
22246932,MPTT,0.51,Công ty CP Thương Mại Vận Tải Minh Phong,công ty con,DIC
22246933,0314232957,0.4,Công Ty Cổ Phần Thương Mại Thép Minh Tân,công ty liên kết,DIC
22246934,2600407457,0.49,Công ty Cổ Phần Xi Măng Yến Mao,công ty liên kết,DIC
22246921,TBYTEHATAY,0.5063,Công ty Cổ Phần Dược Và Thiết Bị Y Tế Hà Tây,công ty con,DHT
22246922,12269,0.49,Công ty CP Dược Phẩm Công Nghệ Cao Hataphar Healthcare Việt Nam,công ty liên kết,DHT
22246923,SHTP,0.4828,Công Ty Trách Nhiệm Hữu Hạn Hataphar Miền Nam,công ty liên kết,DHT
22246914,1301091115,1.0,Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Bao Bì Bến Tre,công ty con,DHC
22246915,1301117885,0.9942,Công ty Cổ Phần Giấy Giao Long,công ty con,DHC
22246916,1300990134,0.26,Công ty Cổ Phần Tân Cảng Giao Long,công ty liên kết,DHC
22246888,10741,1.0,Công Ty Tnhh Một Thành Viên Hóa Chất Đức Giang Nghi Sơn,công ty con,DGC
22246889,10742,1.0,Công Ty Tnhh Một Thành Viên Thể Thao Hóa Chất Đức Giang,công ty con,DGC
22246890,12268,1.0,Công Ty Tnhh Một Thành Viên Bất Động Sản Đức Giang,công ty con,DGC
22246891,6400445420,1.0,Công Ty TNHH MTV Hóa Chất Đức Giang - Đắk Nông,công ty con,DGC
22246892,DGCDV,1.0,Công Ty TNHH MTV Hóa Chất Đức Giang - Đình Vũ,công ty con,DGC
22246893,DGCLC,1.0,Công ty TNHH Một Thành Viên Hóa chất Đức Giang Lào Cai,công ty con,DGC
22246894,TSB,0.51001,Công ty Cổ phần Ắc quy Tia Sáng,công ty con,DGC
22246895,BTCHEMI,0.0,Công ty Cổ phần Hóa chất Bảo Thắng,công ty liên kết,DGC
22246896,LCFC,0.0,Công ty Cổ phần Hóa chất phân bón Lào Cai,công ty liên kết,DGC
22246758,DCGK,0.2166,Công ty Cổ Phần Đáp Cầu Gia Khánh,công ty con,DCG
22246759,DCLNCO,0.3161,Công ty Cổ phần Đáp Cầu - Lục Ngạn,công ty con,DCG
22246760,DYCO,0.33341,Công ty Cổ Phần Đáp Cầu - Yên Phong,công ty con,DCG
22246761,VINATEX,0.0,Tập đoàn Dệt May Việt Nam,công ty liên kết,DCG
22246874,11088,1.0,CÔNG TY TNHH MỘT THÀNH VIÊN KẾT CẤU THÉP DECOFI,công ty con,DCF
22246875,11089,1.0,Công Ty TNHH Một Thành Viên Xây Dựng Decofi - Hoàng Ân,công ty con,DCF
22246876,0315895499,0.49,Công ty CP Đầu Tư Eras Đà Lạt,công ty liên kết,DCF
22246877,11088,1.0,CÔNG TY TNHH MỘT THÀNH VIÊN KẾT CẤU THÉP DECOFI,công ty liên kết,DCF
22246849,3502422138,1.0,CÔNG TY TNHH MTV VINAWINDOW,công ty con,DC4
22246850,DICBM,0.9659,CÔNG TY CỔ PHẦN VẬT LIỆU XÂY DỰNG DIC,công ty con,DC4
22246851,DIG,0.0,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,công ty liên kết,DC4
22246844,BIOPHARCO,0.0,Công ty Cổ phần Vắc xin và Sinh phẩm Nha Trang,công ty con,DBT
22246845,YPHARCO,0.8215,Công ty Cổ phần Dược phẩm Yên Bái,công ty con,DBT
22246846,CODUPHA,0.1899,Công ty Cổ phần Dược phẩm Trung ương Codupha,công ty liên kết,DBT
22246674,CTGCAP,1.0,Công ty TNHH MTV Quản Lý Quỹ Ngân Hàng Thương Mại Cổ phần Công Thương Việt Nam,công ty con,CTG
22246675,CTGLAO,1.0,Ngân Hàng TNHH Công Thương Việt Nam Tại Lào,công ty con,CTG
22246676,CTS,0.75635,Công ty Cổ phần Chứng khoán Ngân hàng Công thương Việt Nam,công ty con,CTG
22246677,VTBGJ,1.0,Công Ty Tnhh Một Thành Viên Vàng Bạc Đá Quý Ngân Hàng Thương Mại Cổ Phẩn Công Thương Việt Nam,công ty con,CTG
22246678,VTBGMT,1.0,Công ty TNHH MTV Chuyển Tiền Toàn Cầu - Ngân Hàng Tmcp Công Thương Việt Nam,công ty con,CTG
22246679,VTBI,0.734,Tổng công ty cổ phần Bảo hiểm - Ngân hàng TMCP Công Thương Việt Nam,công ty con,CTG
22246680,VTBL,1.0,Công Ty Cho Thuê Tài Chính TNHH Một Thành Viên Ngân Hàng Thưong Mại Cổ Phần Công Thương Việt Nam,công ty con,CTG
22246681,IVNB,0.5,Ngân hàng Liên doanh Indovina,công ty liên kết,CTG
22246682,IVNB,0.5,Ngân hàng Liên doanh Indovina,công ty liên kết,CTG
22246661,CONVESTCON,1.0,Công ty TNHH Covestcons,công ty con,CTD
22246662,UNIC,1.0,Công ty TNHH Đầu tư Xây dựng Unicons,công ty con,CTD
22246663,FCCINFRAS,0.4236,Công ty Cổ Phần Đầu Tư Hạ Tầng Fcc,công ty liên kết,CTD
22246664,HITECCONS,0.0,Công ty Cổ Phần Đầu Tư Hiteccons,công ty liên kết,CTD
22246665,PHGC,0.1443,Công ty Cổ phần Đầu Tư Xây Dựng Ricons,công ty liên kết,CTD
22246666,QTTRA,0.36,Công ty Cổ Phần Thương Mại Quảng Trọng,công ty liên kết,CTD
22246618,10974,0.5985,Công ty CP Đầu Tư Và Phát Triển Bất Động Sản Cotana Capital,công ty con,CSC
22246619,NTDCC,0.51,Công ty Cổ Phần Tư Vấn Xây Dựng Cotana,công ty con,CSC
22246620,TNCTD,0.51,Công ty Cổ Phần Xây Dựng Cotana,công ty con,CSC
22246621,TNIC,0.51,Công ty Cổ Phần Xây Dựng Hạ Tầng Cotana,công ty con,CSC
22246622,TVDTNAMTHANH,0.52534,Công ty Cổ phần Tư Vấn Đầu Tư Và Thương Mại Cotana,công ty con,CSC
22246623,10975,0.4648,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN CÔNG NGHỆ THÀNH NAM ,công ty liên kết,CSC
22246624,10976,0.2068,Công ty Cổ Phần Kiến Trúc Cảnh Quan Cotana Green,công ty liên kết,CSC
22246625,2040184,0.3,Công ty Cổ Phần Dịch Vụ Đô Thị Green Garden,công ty liên kết,CSC
22246626,BMSTN,0.2509,Công ty TNHH Bms - Thành Nam,công ty liên kết,CSC
22246627,TNAI,0.25,Công ty Cổ phần Kiến trúc và Nội thất Thành Nam,công ty liên kết,CSC
22246628,TNSG,0.2588,Công Ty TNHH Kính Thành Nam,công ty liên kết,CSC
22246606,5400372178,0.857,Công ty CP Crc Solar Cell,công ty con,CRC
22246607,CRCBPIME,1.0,CÔNG TY TNHH SẢN XUẤT VÀ XUẤT NHẬP KHẨU CRC BÌNH PHƯỚC,công ty con,CRC
22246608,CRCTECH,0.9998,CÔNG TY CỔ PHẦN CÔNG NGHỆ CRC,công ty con,CRC
22246609,TILEVP,0.49,CÔNG TY CỔ PHẦN GẠCH NGÓI VĨNH PHÚC,công ty con,CRC
22246610,HACECOCRE,0.4809,Công ty Cổ phần Gốm sứ Haceco,công ty liên kết,CRC
22246611,SUNPOWERVN,0.45,CÔNG TY TNHH SUNPOWER GROUP VIỆT NAM,công ty liên kết,CRC
22246612,TILEVP,0.49,CÔNG TY CỔ PHẦN GẠCH NGÓI VĨNH PHÚC,công ty liên kết,CRC
22246613,TSHB,0.45,CÔNG TY TNHH TRƯỜNG SƠN,công ty liên kết,CRC
22246519,11045,1.0,Công ty TNHH MTV Sản xuất Kinh doanh Đá Trà Đuốc,công ty con,CNT
22246520,11046,1.0,Công ty Tnhh Một Thành Viên Cnt Kiên Giang,công ty con,CNT
22246521,11047,0.51,CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI SÀI GÒN TMT,công ty con,CNT
22246522,1702264012,0.9977,Công ty Cổ Phần Cnt Hà Tiên,công ty con,CNT
22246523,SIIC,0.3333,CÔNG TY CỔ PHẦN XÂY DỰNG DÂN DỤNG VÀ CÔNG NGHIỆP PHÍA NAM,công ty liên kết,CNT
22246506,0315120124,0.8667,Công ty Cổ Phần Camimex Logistics,công ty con,CMX
22246507,10990,0.7403,Công ty Cổ phần Camimex,công ty con,CMX
22246508,2001014506,0.198,Công ty TNHH Camimex Organic,công ty con,CMX
22246509,2001309274,0.833,Công Ty Cổ Phần Camimex Foods,công ty con,CMX
22246510,2001353185,0.3523,Công ty Cổ Phần Camimex Farm,công ty con,CMX
22246511,2001322370,0.3811,Công ty CP Công Nghệ Cao Camimex,công ty liên kết,CMX
22246512,2001353185,0.3523,Công ty Cổ Phần Camimex Farm,công ty liên kết,CMX
22246513,3200698186,0.49,Công ty CP Camimex Quảng Trị,công ty liên kết,CMX
22246514,SNC,0.245,Công ty Cổ phần Xuất nhập khẩu Thủy sản Năm Căn,công ty liên kết,CMX
22246503,1900128413,0.0,Công ty Cổ phần In Bạc Liêu,công ty con,CMV
22246504,BVLTD,1.0,Công ty TNHH MTV Bách Việt,công ty con,CMV
22246505,PVOIL,0.0,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,công ty liên kết,CMV
22246352,0304424152,0.7503,Công ty Cổ Phần Dịch Vụ - Thương Mại Cholimex,công ty con,CLX
22246353,0305073316,1.0,Công ty TNHH MTV Khu Công Nghiệp Vĩnh Lộc,công ty con,CLX
22246354,0316114557,0.355,Công ty Cổ Phần Logistics Vĩnh Lộc,công ty liên kết,CLX
22246355,1100839263,0.1,Công ty Cổ Phần Đầu Tư Và Xây Dựng Khu Công Nghiệp Vĩnh Lộc-bến Lức,công ty liên kết,CLX
22246356,12335,0.355,Công ty CP Dịch Vụ Vĩnh Lộc - Bến Thành,công ty liên kết,CLX
22246357,CLMF,0.4072,Công ty Cổ phần Thực phẩm Cholimex,công ty liên kết,CLX
22246358,GMT,0.0,Công ty cổ phần thương mại - dịch vụ - du lịch MIMOZA Xanh,công ty liên kết,CLX
22246359,TIX,0.2005,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,công ty liên kết,CLX
22246360,TMS,0.0,Công ty Cổ phần Transimex,công ty liên kết,CLX
22246469,CATLAILOGIS,0.5429,Công ty Cổ phần Tiếp vận Quốc tế Cảng Cát Lái,công ty con,CLL
22246470,TANCANGQV,0.2,Công ty Cổ phần Tân Cảng Quế Võ,công ty liên kết,CLL
22246419,1700496836,0.4976,Công Ty Cổ Phần Tư Vấn Xây Dựng Cic Nam Việt,công ty con,CKG
22246420,1700544092,0.722,Công ty Cổ Phần Vật Liệu Xây Dựng Cic Thắng Anh,công ty con,CKG
22246421,1702053011,1.0,Công ty TNHH Đầu Tư Xây Dựng Cic Phú Quốc,công ty con,CKG
22246422,1702142310,0.51,Công ty Cổ Phần Tư Vấn Xây Dựng Cic Kiên Giang,công ty con,CKG
22246423,1702186639,1.0,Công ty TNHH Cic Education,công ty con,CKG
22246424,1702192671,1.0,Công ty TNHH Thương Mại Dịch Vụ Cic Kiên Giang,công ty con,CKG
22246425,1702261389,0.7766,Công Ty Cổ Phần Địa Ốc Cicreal,công ty con,CKG
22246426,1702275293,1.0,Công ty TNHH Dịch Vụ Hoa Viên Vĩnh Hằng,công ty con,CKG
22246427,CICKG,0.51,Công ty Cổ phần Xây Dựng Cic Kiên Giang,công ty con,CKG
22246428,PTHTPQ,0.5608,Công ty Cổ Phần Đầu Tư Phát Triển Hạ Tầng Phú Quốc,công ty con,CKG
22246429,KUDC,0.3521,Công ty Cổ phần Phát triển Đô thị Kiên Giang,công ty liên kết,CKG
22245624,ACECO,1.0,CÔNG TY TNHH MTV CẦU ĐƯỜNG CƠ KHÍ AN GIANG,công ty con,CKA
22245625,LMCO,1.0,CÔNG TY TNHH MTV CƠ KHÍ LONG XUYÊN,công ty con,CKA
22245626,ANTRACO,0.49,Công ty TNHH Liên Doanh Khai Thác Chế Biến Vật Liệu Xây Dựng An Giang,công ty liên kết,CKA
22245627,ANTRACOJV,0.49,Công ty TNHH Liên doanh Antraco,công ty liên kết,CKA
22245628,VEAM,0.0,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,công ty liên kết,CKA
22246395,4300886890,1.0,Công ty TNHH MTV Hạ Tầng Trung Bộ,công ty con,CII
22246396,BDICC,0.0,Công Ty CP Gạch Men Anh Em Dic,công ty con,CII
22246397,CEE,0.9623,Công ty Cổ phần Xây Dựng Hạ Tầng Cii,công ty con,CII
22246398,CIIS,1.0,Công ty TNHH MTV Dịch Vụ Hạ Tầng Cii,công ty con,CII
22246399,DBOPI,1.0,Công ty TNHH Đầu Tư Cao Ốc Điện Biên Phủ,công ty con,CII
22246400,DC2,0.0,Công ty Cổ phần Đầu tư Phát triển - Xây dựng (DIC) số 2,công ty con,CII
22246401,DIC1,0.0,Công ty Cổ phần Đầu tư Phát triển Xây dựng số 1,công ty con,CII
22246402,DICHANAM,0.0,Công ty TNHH Đầu Tư Phát Triển Xây Dựng Hà Nam,công ty con,CII
22246403,DICTT,0.0,Công ty Cổ Phần Du Lịch Và Thương Mại Dic,công ty con,CII
22246404,DIGAQUA,0.0,CÔNG TY CỔ PHẦN THỦY CUNG DIG,công ty con,CII
22246405,DTXDBINHTRIEU,0.9885,Công ty Cổ Phần Đầu Tư Và Xây Dựng Cầu Đường Bình Triệu,công ty con,CII
22246406,KBTT,1.0,Công ty TNHH Một Thành Viên Khu Bắc Thủ Thiêm,công ty con,CII
22246407,LGC,0.5183,Công ty Cổ phần Đầu tư Cầu đường CII,công ty con,CII
22246408,LUGIA,1.0,Công ty TNHH MTV Thương mại và Đầu tư CII,công ty con,CII
22246409,NBB,0.4116,Công ty Cổ phần Đầu tư Năm Bảy Bảy,công ty con,CII
22246410,SGBC,1.0,Công Ty Tnhh Một Thành Viên Cầu Sài Gòn,công ty con,CII
22246411,SGLKGREEN,0.95,Công Ty Trách Nhiệm Hữu Hạn Đô Thị Xanh Sài Gòn Long Khánh,công ty con,CII
22246412,SII,0.0001,Công ty Cổ phần Hạ tầng Nước Sài Gòn,công ty con,CII
22246413,DTXDXALOHN,0.49,Công ty Cổ Phần Đầu Tư Và Xây Dựng Xa Lộ Hà Nội,công ty liên kết,CII
22246414,QMIC,0.49,Công Ty CP Đầu Tư Khoáng Sản Quảng Ngãi,công ty liên kết,CII
22246415,SGAK,0.49,Công ty Cổ Phần Nước Sài Gòn - An Khê,công ty liên kết,CII
22246416,TAMPHUICC,0.0,Công ty TNHH Đầu Tư Và Xây Dựng Tam Phú,công ty liên kết,CII
22246417,THWATER,0.43,Công ty Cổ Phần Đầu Tư Nước Tân Hiệp,công ty liên kết,CII
22246418,TTRIVERPARK,0.2001,Công ty TNHH Đầu tư Bất động sản Thủ Thiêm River Park,công ty liên kết,CII
22246515,COMEXIMCS,1.0,CÔNG TY TNHH MỘT THÀNH VIÊN COMEXIM CHƯ SÊ,công ty con,CGL
22246516,SAGIACO,0.3,Công ty TNHH Thương mại Sài Gòn - Gia Lai,công ty liên kết,CGL
22246368,CIE1,0.54,Công ty Cổ phần Xây dựng và Thiết bị Công nghiệp CIE1,công ty con,CEG
22246369,CIE2,0.7084,Công ty TNHH Chế Tạo Máy Và Thiết Bị Công Nghiệp Cie2,công ty con,CEG
22246370,CK15,0.4323,CÔNG TY CỔ PHẦN CƠ KHÍ 1-5,công ty con,CEG
22246371,MICIE,1.0,Viện Cơ Điện Tử Cie,công ty con,CEG
22246372,12263,0.28,Công Ty Cổ Phần 3b,công ty liên kết,CEG
22247081,3603220466,1.0,Công Ty TNHH MTV Xây Dựng Cao Su An Lộc,công ty con,CDR
22247082,DNRBL,0.0,Công Ty TNHH Một Thành Viên Tổng Công Ty Cao Su Đồng Nai,công ty liên kết,CDR
22246547,CODUPHALAO,0.937,Công ty TNHH Dược Phẩm Codupha Lào,công ty con,CDP
22246548,ALFRESAVN,0.3,Công ty TNHH Y Tế Alfresa Codupha Việt Nam,công ty liên kết,CDP
22246549,DBT,0.0,Công ty Cổ phần Dược phẩm Bến Tre,công ty liên kết,CDP
22246286,0317362640,1.0,Công ty TNHH Chương Dương E&c,công ty con,CDC
22246287,12697,1.0,Công ty TNHH Quản Lý Nhà Chương Dương - Serland,công ty con,CDC
22246288,12698,0.445,Công ty Cổ Phần Xây Dựng Công Trình 525,công ty con,CDC
22246289,3603953569,0.5358,Công ty Cổ Phần Chương Dương Homeland,công ty con,CDC
22246290,CDC1,0.6667,Công ty TNHH Xây dựng Chương Dương số 1,công ty con,CDC
22246291,CDCI,0.8896,Công ty TNHH Tư vấn đầu tư xây dựng Chương Dương,công ty con,CDC
22246292,CDSGC,0.3993,Công ty TNHH Xây dựng Chương Dương Sài Gòn,công ty con,CDC
22246293,CDSTEEL,1.0,Công ty TNHH MTV Kết cấu thép Chương Dương,công ty con,CDC
22246294,0304807042,0.21,Công ty Cổ Phần Thương Mại Chương Dương,công ty liên kết,CDC
22246295,12698,0.445,Công ty Cổ Phần Xây Dựng Công Trình 525,công ty liên kết,CDC
22246296,COC1,0.0,Tổng Công ty Xây dựng số 1 - CTCP,công ty liên kết,CDC
22246297,NATOCO,0.26,Công Ty Cổ Phần Tháp Nam Việt,công ty liên kết,CDC
22246280,12262,0.75,Công ty Cổ Phần Khoáng Sản Lộc Tài Nguyên,công ty con,CCM
22246281,CTHGC,1.0,Công ty TNHH MTV Xi Măng Cần Thơ - Hậu Giang,công ty con,CCM
22246282,ACVG,0.33,"Công ty Liên Doanh Acavi Group Co.,ltd",công ty liên kết,CCM
22248281,0100107349,0.6627,Công ty Cổ Phần Bao Bì Việt Nam,công ty con,CC4
22248282,0109844756,0.51,Công ty Cổ Phần Xây Dựng Ikcons,công ty con,CC4
22248283,12308,0.3,Công ty CP Đầu Tư Và Xây Dựng Số 4.2,công ty liên kết,CC4
22246526,0317983976,0.65,Công ty Cổ phần Đầu Tư Cc1,công ty con,CC1
22246527,0318790430,0.9503,Công ty TNHH Hoa Hướng Dương Sài Gòn,công ty con,CC1
22246528,12694,1.0,Công ty TNHH Xây dựng và Kinh doanh Bất động sản CC1 miền Bắc,công ty con,CC1
22246529,2447108,0.65,Công ty Cổ phần Xây dựng và Thiết bị CC1,công ty con,CC1
22246530,6001763823,0.505,Công ty Cổ Phần Đầu Tư Và Phát Triển Krông Pắc,công ty con,CC1
22246531,CC1VIETQUANG,0.9471,Công ty CP Xây Dựng Số 1 Việt Quang,công ty con,CC1
22246532,DNBRIDGE,0.6359,Công ty Cổ Phần Đầu Tư Và Xây Dựng Cầu Đồng Nai,công ty con,CC1
22246533,HPRC,0.75,Công Ty TNHH Đầu Tư Đường Ven Biển Hải Phòng,công ty con,CC1
22246534,VINAPSMC,0.7,Công ty TNHH Bê Tông Đúc Sẵn Vina-psmc,công ty con,CC1
22246535,0317579890,0.28,Công ty Cổ phần Thương Mại Dịch Vụ CC1,công ty liên kết,CC1
22246536,0317605156,0.49,Công ty Cổ phần Vật Liệu Xây Dựng 3H,công ty liên kết,CC1
22246537,0317761807,0.235,Công Ty Cổ Phần Vật Liệu Và Nông Sản Số 1,công ty liên kết,CC1
22246538,2200813165,0.48,Công ty TNHH Kcn Đại Ngãi,công ty liên kết,CC1
22246539,CC1VIETHUNG,0.408,Công Ty Cổ Phần Xây Dựng Số 1 Việt Hưng,công ty liên kết,CC1
22246540,CC1VIETTONG,0.204,Công ty Cổ Phần Xây Dựng Số Một Việt Tổng,công ty liên kết,CC1
22246541,CDC,0.2377,Công ty Cổ phần Chương Dương,công ty liên kết,CC1
22246542,CLCONS,0.0,CÔNG TY CỔ PHẦN XÂY DỰNG VÀ KINH DOANH NHÀ CỬU LONG,công ty liên kết,CC1
22246543,DAHC,0.4007,Công ty CP Thủy Điện Đắk R'tíh,công ty liên kết,CC1
22246544,HPRC,0.75,Công Ty TNHH Đầu Tư Đường Ven Biển Hải Phòng,công ty liên kết,CC1
22246545,MTCMBM,0.2238,Công ty Cổ Phần Xây Dựng Và Khai Thác Vật Liệu Xây Dựng Miền Trung,công ty liên kết,CC1
22246252,CANFOCODN,1.0,Công Ty TNHH Một Thành Viên Đồ Hộp Hạ Long - Đà Nẵng,công ty con,CAN
22246253,NURSERYCAN,1.0,Nursery School Halong Canned Food Joint Stock Corporation,công ty con,CAN
22246254,SEAPRODEX,0.0,Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần,công ty liên kết,CAN
22253106,VTT,0.51,Công ty Cổ phần Công Nghệ Việt Thành,công ty con,CAB
