CP,Năm,Kỳ,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ thanh lý tài sản cố định,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,(Lãi)/lỗ các hoạt động khác,Lưu chuyển tiền thuần từ HĐKD trước thuế,Chi từ các quỹ của TCTD,"Chi trả cho việc mua lại, trả cổ phiếu",Thu lãi và cổ tức,_Tăng/Giảm các khoản phải thu,_Tăng/Giảm các khoản phải trả,Cố tức đã nhận
SZC,2024,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,368197545091.0,-237611598249.0,0.0,0.0,0.0,0.0,,1110527393.0,-236501070856.0,30805300000.0,25901299090.0,-146791344484.0,0.0,-8157650.0,-90092903044.0,41603571191.0,1295174440136.0,36255263.0,1336814266590.0,,,,,,,,
SZC,2024,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-7734499945.0,-109223064378.0,0.0,0.0,12340000000.0,0.0,,2947803939.0,-93935260439.0,1168911640000.0,206065383605.0,-199501174745.0,0.0,-1046667060.0,1174429181800.0,1072759421416.0,222415018720.0,0.0,1295174440136.0,,,,,,,,
SZC,2023,4,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,213880943792.0,-471089367246.0,0.0,0.0,0.0,0.0,,5409440939.0,-465679926307.0,0.0,378780740044.0,-83745733865.0,0.0,-5093419200.0,289941586979.0,38142604464.0,184245317481.0,27096775.0,222415018720.0,,,,,,,,
SZC,2023,3,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,115196732739.0,-60014554299.0,1865000000.0,0.0,0.0,0.0,,6127153900.0,-52022400399.0,0.0,32738864188.0,-73195949151.0,0.0,-77779160.0,-40534864123.0,22639468217.0,161605849264.0,0.0,184245317481.0,,,,,,,,
SZC,2023,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119258198238.0,-96137638088.0,0.0,0.0,0.0,0.0,,1415208220.0,-94722429868.0,0.0,53816591249.0,-117525547289.0,0.0,-138330450.0,-63847286490.0,-39311518120.0,200912946143.0,4421241.0,161605849264.0,,,,,,,,
SZC,2023,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,171184273354.0,-90627931962.0,0.0,0.0,10000000000.0,0.0,,3544610372.0,-77083321590.0,0.0,55987690263.0,-214479363274.0,0.0,-328616400.0,-158820289411.0,-64719337647.0,265632283790.0,0.0,200912946143.0,,,,,,,,
SZC,2022,4,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,179332362777.0,-487768784343.0,0.0,0.0,0.0,0.0,,3644579628.0,-484124204715.0,0.0,463031621630.0,-113917349585.0,0.0,-30753930150.0,318360341895.0,13568499957.0,252049130049.0,14653784.0,265632283790.0,,,,,,,,
SZC,2022,3,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116202840576.0,-139376231462.0,0.0,0.0,0.0,0.0,,4601302350.0,-134774929112.0,0.0,157416700450.0,-76997994368.0,0.0,-63806751850.0,16611954232.0,-1960134304.0,254009264353.0,0.0,252049130049.0,,,,,,,,
SZC,2022,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,136116308610.0,-116052788555.0,0.0,0.0,10000000000.0,0.0,,4411722565.0,-101641065990.0,0.0,239861052306.0,-115307545296.0,0.0,-10336260600.0,114217246410.0,148692489030.0,105292817647.0,23957676.0,254009264353.0,,,,,,,,
SZC,2022,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,206323623812.0,-163345779492.0,0.0,-40000000000.0,50000000000.0,0.0,,3216238395.0,-150129541097.0,0.0,53796158629.0,-172563706891.0,0.0,-31512826200.0,-150280374462.0,-94086291747.0,199379109394.0,0.0,105292817647.0,,,,,,,,
SZC,2021,4,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,248648465608.0,-207993452484.0,10000000000.0,0.0,-10000000000.0,0.0,,1629778550.0,-206363673934.0,0.0,141787965213.0,-149899175054.0,0.0,-57828167600.0,-65939377441.0,-23654585767.0,223046564850.0,-12869689.0,199379109394.0,,,,,,,,
SZC,2021,3,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,219200305938.0,-189467057172.0,0.0,60000000000.0,0.0,0.0,,4974198110.0,-124492859062.0,0.0,92493103848.0,-59525000000.0,0.0,-3420000.0,32964683848.0,127672130724.0,95374434126.0,0.0,223046564850.0,,,,,,,,
SZC,2021,2,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,97586782735.0,-206757651397.0,0.0,0.0,10000000000.0,0.0,,2638057900.0,-194119593497.0,0.0,23325324289.0,-39525000000.0,0.0,-1433492050.0,-17633167761.0,-114165978523.0,209545225876.0,-4813227.0,95374434126.0,,,,,,,,
SZC,2021,1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,138161902173.0,-494643867244.0,0.0,-50000000000.0,0.0,0.0,,1952502595.0,-542691364649.0,0.0,846740001823.0,-309525000000.0,0.0,-12292674150.0,524922327673.0,120392865197.0,89152360679.0,0.0,209545225876.0,,,,,,,,
SZC,2020,4,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,125325820321.0,-914361966837.0,-14980000.0,3300000000.0,40000000000.0,-3300000000.0,,4661592078.0,-869715354759.0,0.0,802561064163.0,-128025000000.0,0.0,-56091357350.0,618444706813.0,-125944827625.0,215102242152.0,-5053848.0,89152360679.0,,,,,,,,
SZC,2020,3,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,234713278941.0,-231976037242.0,0.0,-3300000000.0,0.0,0.0,,7431160120.0,-227844877122.0,0.0,30372253742.0,-28025000000.0,0.0,-30486547350.0,-28139293608.0,-21270891789.0,236373133941.0,0.0,215102242152.0,,,,,,,,
SZC,2020,2,0.0,50646428630.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,124548408212.0,-164134460409.0,0.0,0.0,0.0,0.0,,6800054887.0,-157334405522.0,0.0,38612384846.0,-28025000000.0,0.0,-177963880.0,10409420966.0,-22376576344.0,258749794581.0,-84296.0,236373133941.0,,,,,,,,
SZC,2020,1,0.0,45803709991.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,126650533541.0,-166230728497.0,0.0,0.0,0.0,0.0,,5007882105.0,-161222846392.0,0.0,29194608403.0,-26630000000.0,0.0,-1047237450.0,1517370953.0,-33054941898.0,291804736479.0,0.0,258749794581.0,,,,,,,,
TCB,2024,4,,,,,,,,12277494000000.0,,,,,,,,,25033667000000.0,-1052218000000.0,1510044000000.0,,,-55000000000.0,0.0,67000000.0,-846810000000.0,198242000000.0,,,,0.0,198242000000.0,24385099000000.0,123109810000000.0,-10494000000.0,147484415000000.0,-1078660000000.0,25033888000000.0,-221000000.0,,,,,
TCB,2024,3,,,,,,,,9401189000000.0,,,,,,,,,-1685321000000.0,-286413000000.0,229812000000.0,,,-1278000000.0,0.0,6406000000.0,-50233000000.0,0.0,,,,-70238000000.0,-70238000000.0,-1805792000000.0,124891909000000.0,23693000000.0,123109810000000.0,37289000000.0,-1684931000000.0,-390000000.0,,,,,
TCB,2024,2,,,,,,,,8016234000000.0,,,,,,,,,5985634000000.0,-200950000000.0,1436000000.0,,,0.0,0.0,58051000000.0,-142741000000.0,2253000000.0,,,,-5140017000000.0,-5137764000000.0,705129000000.0,124179846000000.0,6934000000.0,124891909000000.0,-285470000000.0,5987393000000.0,-1759000000.0,,,,,
TCB,2024,1,,,,,,,,1342520000000.0,,,,,,,,,13042575000000.0,-79305000000.0,236000000.0,,,0.0,0.0,37000000.0,657185000000.0,0.0,,,,0.0,0.0,13699760000000.0,110500219000000.0,-20133000000.0,124179846000000.0,-1032838000000.0,13042784000000.0,-209000000.0,,,,,
TCB,2023,4,,,,,,,,8859283000000.0,,,,,,,,,14260693000000.0,-635604000000.0,2677000000.0,,,0.0,0.0,23633000000.0,-18930000000.0,52664000000.0,,,,854000000.0,52664000000.0,14294427000000.0,96203611000000.0,2181000000.0,110500219000000.0,-49302000000.0,14262874000000.0,-2181000000.0,,,,,
TCB,2023,3,,,,,,,,7336195000000.0,,,,,,,,,22147334000000.0,-128954000000.0,9060000000.0,,,0.0,0.0,8451000000.0,-111443000000.0,-854000000.0,,,,0.0,0.0,22035891000000.0,74171203000000.0,-3483000000.0,96203611000000.0,198229000000.0,22147773000000.0,-439000000.0,,,,,
TCB,2023,2,,,,,,,,5698260000000.0,,,,,,,,,-2480003000000.0,-395291000000.0,4379000000.0,,,-3033432000000.0,0.0,30000000.0,-3042234000000.0,0.0,,,,0.0,0.0,-5522237000000.0,79696786000000.0,-3346000000.0,74171203000000.0,502142000000.0,-2479455000000.0,-548000000.0,,,,,
TCB,2023,1,,,,,,,,3045078000000.0,,,,,,,,,-21874737000000.0,-72509000000.0,6040000000.0,,,0.0,0.0,2642000000.0,260141000000.0,854000000.0,,,,0.0,854000000.0,-21613742000000.0,101305880000000.0,4648000000.0,79696786000000.0,733547000000.0,-21872892000000.0,-1845000000.0,,,,,
TCB,2022,4,,,,,,,,8208947000000.0,,,,,,,,,19130477000000.0,-720321000000.0,41068000000.0,,,0.0,0.0,30000000.0,-679274000000.0,1835000000.0,,,,0.0,-700059000000.0,17751144000000.0,83562091000000.0,-7355000000.0,101305880000000.0,149716000000.0,19130887000000.0,-410000000.0,,,,,
TCB,2022,3,,,,,,,,8524608000000.0,,,,,,,,,15949913000000.0,-212131000000.0,802000000.0,,,0.0,0.0,6406000000.0,-204923000000.0,61343000000.0,,,,0.0,63237000000.0,15808227000000.0,67760496000000.0,-6632000000.0,83562091000000.0,190970000000.0,15950014000000.0,-101000000.0,,,,,
TCB,2022,2,,,,,,,,7410004000000.0,,,,,,,,,-4019664000000.0,-64703000000.0,417000000.0,,,0.0,0.0,2292000000.0,-61994000000.0,0.0,,,,0.0,0.0,-4081658000000.0,71831132000000.0,11022000000.0,67760496000000.0,66809000000.0,-4015556000000.0,-4108000000.0,,,,,
TCB,2022,1,,,,,,,,4870010000000.0,,,,,,,,,24407775000000.0,-112956000000.0,1824000000.0,,,0.0,0.0,48000000.0,-111084000000.0,1894000000.0,,,,-74648000000.0,-72754000000.0,24223937000000.0,47604230000000.0,2965000000.0,71831132000000.0,198451000000.0,24408012000000.0,-237000000.0,,,,,
TCB,2021,4,,,,,,,,5871991000000.0,,,,,,,,,-9327951000000.0,-279916000000.0,344000000.0,,,0.0,0.0,3981000000.0,-275591000000.0,0.0,,,,0.0,0.0,-9603542000000.0,57276683000000.0,-15000000.0,47673126000000.0,417766000000.0,-9322544000000.0,-5407000000.0,,,,,
TCB,2021,3,,,,,,,,6337573000000.0,,,,,,,,,17974233000000.0,-179617000000.0,263000000.0,,,-53000000.0,0.0,20000000.0,-179387000000.0,60053000000.0,,,,0.0,60053000000.0,17854899000000.0,39425237000000.0,-3453000000.0,57276683000000.0,-41934000000.0,17979457000000.0,-5224000000.0,,,,,
TCB,2021,2,,,,,,,,6477851000000.0,,,,,,,,,11205114000000.0,-337391000000.0,56544000000.0,,,-1444000000.0,0.0,21000000.0,-282270000000.0,0.0,,,,0.0,0.0,10922844000000.0,28500728000000.0,1665000000.0,39425237000000.0,166744000000.0,11205191000000.0,-77000000.0,,,,,
TCB,2021,1,,,,,,,,4351682000000.0,,,,,,,,,-6954278000000.0,-143072000000.0,355000000.0,,,0.0,0.0,21000000.0,-142696000000.0,0.0,,,,0.0,0.0,-7096974000000.0,35595899000000.0,1803000000.0,28500728000000.0,273652000000.0,-6954237000000.0,-41000000.0,,,,,
TCB,2020,4,,,,,,,,5411007000000.0,,,,,,,,,-478976000000.0,-268085000000.0,801000000.0,,,0.0,0.0,4002000000.0,-263290000000.0,47607000000.0,,,,-28007000000.0,-137462000000.0,-879728000000.0,36473878000000.0,1749000000.0,35595899000000.0,387996000000.0,-478858000000.0,-118000000.0,,,,,
TCB,2020,3,,,,,,,,4559331000000.0,,,,,,,,,-12204399000000.0,-157104000000.0,831000000.0,,,0.0,0.0,150000000.0,-156674000000.0,0.0,,,,0.0,0.0,-12361073000000.0,48835595000000.0,-644000000.0,36473878000000.0,226496000000.0,-12203926000000.0,-473000000.0,,,,,
TCB,2020,2,,,,,,,,5488218000000.0,,,,,,,,,-1273819000000.0,-61282000000.0,4847000000.0,,,0.0,0.0,39000000.0,-56396000000.0,0.0,,,,-37079000000.0,-37079000000.0,-1367294000000.0,50216352000000.0,-13463000000.0,48835595000000.0,368999000000.0,-1273800000000.0,-19000000.0,,,,,
TCB,2020,1,,,,,,,,2172677000000.0,,,,,,,,,3884034000000.0,-194696000000.0,358000000.0,,,0.0,0.0,0.0,-194338000000.0,-5000000.0,,,,0.0,-5000000.0,3689691000000.0,46514302000000.0,12359000000.0,50216352000000.0,206942000000.0,3884039000000.0,-5000000.0,,,,,
TCH,2024,4,482969273305.0,15276155462.0,670218730.0,-3809559051.0,,-39539309847.0,386016438.0,455952795037.0,-73673076271.0,673268061197.0,-533096431974.0,8527074386.0,-386016438.0,-51405541357.0,0.0,27297130.0,479214161710.0,-7099899308.0,-206018000.0,-2079558543173.0,1471052209549.0,0.0,0.0,24646737643.0,-591165513289.0,0.0,89745984910.0,0.0,,-4000000.0,89741984910.0,-22209366669.0,346774944151.0,-627099577.0,323938477905.0,,,,0.0,,,,
TCH,2024,3,334239456459.0,70031963523.0,-554522228.0,585161.0,,-36769279457.0,0.0,436804530819.0,-109372104260.0,425689515732.0,23319461741.0,12548315720.0,0.0,-53092506712.0,0.0,0.0,735897213040.0,73925927623.0,-1415418086.0,-1581329931914.0,846356691849.0,0.0,0.0,28744928544.0,-633717801984.0,0.0,-16848609509.0,16848609509.0,,-10000000.0,-10000000.0,102169411056.0,237060505927.0,-585161.0,339229331822.0,,,,0.0,,,,
TCH,2024,2,290656543312.0,19760956121.0,-588410853.0,4722850783.0,,-22844730724.0,0.0,291707208639.0,-41190467051.0,-24725827759.0,351875903286.0,5865228160.0,0.0,-147759434173.0,0.0,0.0,435772611102.0,-85277914389.0,87632169706.0,-1343266844722.0,748930406844.0,0.0,0.0,11504421545.0,-580477761016.0,0.0,16848609509.0,-50998609509.0,,-32357884.0,-34182357884.0,-178887507798.0,415932830591.0,15183134.0,237060505927.0,,,,0.0,,,,
TCH,2024,1,617457210626.0,21348866136.0,18542331981.0,94499737.0,,-33392163727.0,-485557058.0,623565187695.0,11858473593.0,426268461359.0,-645132016107.0,59565470168.0,485557058.0,-108646827892.0,0.0,284184578.0,368248490452.0,154844870562.0,5637543762.0,-9455757361861.0,10799788916163.0,0.0,0.0,103760301802.0,1608274270428.0,0.0,-1066633673213.0,-939166637427.0,,-12359524089.0,-2034395074729.0,-57872313849.0,543755971538.0,-94499737.0,485789157952.0,,,,-16235240000.0,,,,
TCH,2023,4,581840767842.0,10950851403.0,-1671171859.0,1942156487.0,,-86708480443.0,31192852565.0,518820125755.0,103235139830.0,-4564188779825.0,-483485967219.0,63149672251.0,-31192852565.0,-17383651923.0,0.0,-284184578.0,-4411330498274.0,-165929811995.0,578474238.0,2380005120459.0,-3333600000.0,0.0,0.0,136380136077.0,2347700318779.0,0.0,2912672342034.0,-951423048494.0,,-12336969510.0,1948912324030.0,-114717855465.0,658414615385.0,59211618.0,543755971538.0,,,,0.0,,,,
TCH,2023,3,123430850749.0,17365889834.0,4902376624.0,-971971.0,,-116646349645.0,3225898221.0,51004544052.0,-142594502478.0,-784865582909.0,394560322418.0,-12530640033.0,-3225898221.0,-38389702351.0,0.0,0.0,-536041459522.0,-3148078718.0,0.0,-1974703000000.0,2978732540000.0,0.0,0.0,133115477749.0,1133996939031.0,0.0,105549918016.0,-52954382402.0,,-408070202300.0,-355474666686.0,242480812823.0,415932830591.0,971971.0,658414615385.0,,,,0.0,,,,
TCH,2023,2,211338096297.0,15458674704.0,-6067714553.0,842496728.0,,-129149388824.0,273489870.0,92695654222.0,-67530180364.0,-246213078177.0,310446237002.0,5169821138.0,-273489870.0,-55157598807.0,0.0,0.0,39137365144.0,-365809455.0,1363636364.0,-2849158007205.0,2753954305000.0,0.0,0.0,125846275813.0,31640400517.0,0.0,26105481486.0,-43890280000.0,,-36012005.0,-17820810519.0,52956955142.0,362970356876.0,5518573.0,415932830591.0,,,,0.0,,,,
TCH,2023,1,262517756219.0,13963468036.0,-247058364.0,2576180.0,,-119211865262.0,15356409914.0,172318857768.0,1749485157764.0,-2107363513145.0,-28144273195.0,10644619866.0,39623205146.0,-56356782512.0,0.0,-60000000.0,-219852728308.0,-260897134120.0,-81079968.0,-10735519275078.0,10928790430952.0,0.0,0.0,102722496811.0,35015438597.0,0.0,56599384245.0,-376648787570.0,,0.0,-320049403325.0,-504886693036.0,867859355308.0,-2305396.0,362970356876.0,,,,0.0,,,,
TCH,2022,4,249705810245.0,13146014896.0,2728329148.0,546328597.0,,-105173103767.0,65135833058.0,226089212177.0,-822147662102.0,1532240606856.0,-35632891637.0,-60016870395.0,-64989124834.0,-135351174100.0,0.0,-114000000.0,640078095965.0,-5039634626.0,81079968.0,5398186591987.0,-4247169559719.0,0.0,0.0,160734516083.0,1306792993693.0,0.0,93890280000.0,-805714983575.0,,-833801686051.0,-1545626389626.0,401244700032.0,466609927937.0,4727339.0,867859355308.0,,,,0.0,,,,
TCH,2022,3,110399857821.0,15160704309.0,3255658489.0,-1150253.0,,-105452165336.0,4127634912.0,27490539942.0,-179685499826.0,-516988458387.0,799449928230.0,-79970895595.0,-4274343136.0,-56582207047.0,0.0,0.0,-10560935819.0,4841410000.0,72727273.0,-3176445092466.0,3118016460198.0,0.0,0.0,74923376779.0,21408881784.0,22812880000.0,44816693051.0,-412840746663.0,,-354660485129.0,-699871658741.0,-689023712776.0,1155632490460.0,1150253.0,466609927937.0,,,,0.0,,,,
TCH,2022,2,128262919483.0,11278913743.0,-332133615.0,1185339252.0,,-110508363617.0,2723999934.0,32610675180.0,626380864332.0,-1652775650754.0,221560852619.0,-14142582640.0,-2723999934.0,-43655293746.0,0.0,0.0,-832745134943.0,-5549588451.0,1636363636.0,-2221741499521.0,2852544000000.0,0.0,0.0,75211014387.0,702100290051.0,0.0,915498730867.0,-296957186455.0,,0.0,618541544412.0,487896699520.0,667714216088.0,21574852.0,1155632490460.0,,,,0.0,,,,
TCH,2022,1,206314920742.0,21300373038.0,-2233343330.0,-285318.0,,-103207430033.0,2037105050.0,124211340149.0,-579408152741.0,666625698963.0,-121516275709.0,-13141823430.0,-2037105050.0,-106055905149.0,0.0,0.0,-31322222967.0,-9887680000.0,2563636363.0,-2732927676712.0,1745934000000.0,0.0,0.0,54774006092.0,-939543714257.0,24170680000.0,334271046012.0,-30755474000.0,,0.0,327686252012.0,-643179685212.0,1310888741424.0,5159876.0,667714216088.0,,,,0.0,,,,
TCH,2021,4,257487407325.0,6300529098.0,-1256041259.0,86341259.0,,-84637156900.0,387496553.0,178368576076.0,-263197270234.0,-22537027695.0,248222236185.0,-143831544.0,-387496553.0,-25362589123.0,0.0,0.0,114962597112.0,-1319698182.0,0.0,-9542662465753.0,7686247859726.0,0.0,0.0,102989168270.0,-1754745135939.0,2048485476000.0,230632292830.0,-51693519000.0,,0.0,2227424249830.0,587641711003.0,723250745829.0,-3715408.0,1310888741424.0,,,,0.0,,,,
TCH,2021,3,201843621764.0,14903858259.0,4902376624.0,18109168.0,,-69699934706.0,5696128603.0,157664159712.0,112500854983.0,-838593411662.0,302833353351.0,9386837249.0,-1006772813.0,-33567740734.0,0.0,0.0,-290782719914.0,2411813616.0,0.0,-2950595000000.0,2936221000000.0,0.0,0.0,59864665596.0,47902479212.0,505923200000.0,214228064036.0,-2000000000.0,,0.0,718151264036.0,475271023334.0,247979980612.0,-258117.0,723250745829.0,,,,0.0,,,,
TCH,2021,2,164245299854.0,9164723029.0,-2531167194.0,-16710676.0,,-68017558863.0,8205441040.0,111050027190.0,-88950931702.0,-100691227200.0,27003339250.0,-20582683469.0,-3516085250.0,-71536627764.0,0.0,0.0,-147224188945.0,-2460904525.0,545454545.0,-767504000000.0,696110465753.0,-110277168000.0,0.0,75215508318.0,-108370643909.0,224031184044.0,90303030564.0,-200824990451.0,,0.0,113509224157.0,-142085608697.0,390066729684.0,-1140375.0,247979980612.0,,,,0.0,,,,
TCH,2021,1,258309818788.0,10461040572.0,-68000000.0,-18924494.0,,-81719668653.0,12798494403.0,199762760616.0,735706872336.0,-588412786787.0,62105241762.0,7343990037.0,-8648929403.0,-23026404756.0,0.0,0.0,384830743805.0,225700000.0,136363636.0,-745572000000.0,996566975781.0,0.0,0.0,44457110065.0,295814149482.0,200000000.0,42261455658.0,-787574325391.0,,-176895362382.0,-922008232115.0,-241363338828.0,631411144018.0,18924494.0,390066729684.0,,,,0.0,,,,
TCH,2020,4,211932350978.0,9688555927.0,2071026662.0,-24623015.0,,-68949385044.0,16411938488.0,171129863996.0,417430691169.0,233710866383.0,-556413968505.0,1006379480.0,-10833155174.0,-125241861204.0,0.0,0.0,130788816145.0,-225700000.0,0.0,-3050625859726.0,1513765000000.0,156501517944.0,431124720000.0,46445111578.0,-903015210204.0,1208461000000.0,61135374877.0,-215091484321.0,,0.0,1054504890556.0,282278496497.0,349132735486.0,-87965.0,631411144018.0,,,,0.0,,,,
TCH,2020,3,554617192362.0,7502422406.0,0.0,19064655.0,,-93484762934.0,21442532529.0,490096449018.0,-18920567668.0,979841616839.0,-1272163161764.0,18507612462.0,-16001969654.0,-32859080649.0,0.0,0.0,148500898584.0,-3006252727.0,0.0,-1454513000000.0,490726000000.0,156501517944.0,459470400000.0,72655569161.0,-278165765622.0,719804000000.0,239458066578.0,-544500000000.0,,-194237015571.0,220525051007.0,90860183969.0,404793134116.0,-19064655.0,495634253430.0,,,,0.0,,,,
TCH,2020,2,261886045540.0,6949255253.0,0.0,0.0,,-86325966288.0,16076056892.0,198585391397.0,-510857168879.0,622926375410.0,-589218740252.0,-2272521321.0,-16870807101.0,-33125464775.0,0.0,0.0,-330832935521.0,0.0,0.0,-1409538000000.0,132500000000.0,-134749964600.0,0.0,12181281818.0,-1399606682782.0,1133709000000.0,731120189034.0,-5193019956.0,,0.0,1859636169078.0,129196550775.0,275596583341.0,0.0,404793134116.0,,,,0.0,,,,
TCH,2020,1,190528006831.0,9027411580.0,0.0,-8469301.0,,-46718972537.0,57414967341.0,210242943913.0,-37450668679.0,-1215311972067.0,-20733168847.0,-17944806283.0,-52673301281.0,-11814771014.0,0.0,79716374.0,-1145606027884.0,1171208302604.0,0.0,-879445674411.0,566811200000.0,1207795508.0,0.0,27188093061.0,886969716762.0,90000000000.0,327807190980.0,0.0,,-2190084.0,417805000896.0,159168689774.0,116409466258.0,18427309.0,275596583341.0,,,,0.0,,,,
TLG,2024,4,54540860597.0,23024126575.0,6306629554.0,-10741210675.0,,-8504994822.0,3733581585.0,68358992814.0,-31000557337.0,-62747104961.0,68486947106.0,-13607080896.0,-3184906332.0,-25208480450.0,0.0,-3018362791.0,-1920552847.0,-19193388993.0,322069455.0,-106500000000.0,440727000000.0,-300000000.0,0.0,10578082574.0,325633763036.0,0.0,348229885800.0,-301148160263.0,,-78594453000.0,-31512727463.0,292200482726.0,399169692617.0,8704097710.0,700074273053.0,,,,0.0,,,,
TLG,2024,3,115535183686.0,23893204855.0,-1540028774.0,0.0,,-9907199431.0,3536643740.0,131517804076.0,117143705237.0,7048109975.0,-47969473493.0,390541889.0,-3206576273.0,-54710899807.0,0.0,-12533349199.0,137679862405.0,-19420325593.0,1902844183.0,-250200000000.0,158904000000.0,0.0,0.0,4129445005.0,-104684036405.0,0.0,283039357429.0,-182394140318.0,,-78605618500.0,22039598611.0,55035424611.0,344556507169.0,-422239163.0,399169692617.0,,,,0.0,,,,
TLG,2024,2,305141220033.0,23963950238.0,10030450852.0,-7570185505.0,,-5925895430.0,3060926632.0,328700466820.0,-162361275131.0,87540846417.0,84941582613.0,1394452416.0,-3181344952.0,-2144308746.0,0.0,-908668346.0,333981751091.0,-26338156483.0,2336556137.0,-439672973425.0,239062000000.0,0.0,0.0,6082385950.0,-218530187821.0,0.0,304173942884.0,-280239306607.0,,0.0,23934636277.0,139386199547.0,199134920121.0,6035387501.0,344556507169.0,,,,0.0,,,,
TLG,2024,1,111643341470.0,24332834365.0,4123682411.0,0.0,,-6762169463.0,3184870993.0,136522559776.0,-181859059993.0,-10379446215.0,-9239756668.0,5593483494.0,-3157874405.0,-26179638755.0,0.0,-26316557978.0,-115016290744.0,-18250974193.0,140909091.0,-163458026575.0,207580000000.0,0.0,0.0,7628972891.0,33640881214.0,0.0,258289332215.0,-220793195330.0,,0.0,37496136885.0,-43879272645.0,243232641902.0,-218449136.0,199134920121.0,,,,0.0,,,,
TLG,2023,4,39109558029.0,23991465625.0,11255731371.0,-5265986425.0,,-5187238862.0,2810661483.0,66714191221.0,89269942159.0,-27957592460.0,25251597340.0,2849628828.0,-2956513262.0,-15005364648.0,0.0,-1266096596.0,136899792582.0,-16055524225.0,224850636.0,-237512000000.0,37370000000.0,0.0,0.0,1656967710.0,-214315705879.0,8000000000.0,235852150870.0,-153198928392.0,,0.0,90653222478.0,13237309181.0,224642477916.0,5352854805.0,243232641902.0,,,,0.0,,,,
TLG,2023,3,75349716612.0,19743591396.0,2547794811.0,0.0,,-5054170252.0,4987653893.0,97574586460.0,197706322904.0,26464763639.0,-53813096385.0,-5993947502.0,-5104974735.0,-45587973257.0,0.0,-10492688883.0,200752992241.0,-9177938809.0,88762424.0,-201920000000.0,200670000000.0,-15000000000.0,7000000000.0,9451084260.0,-8888092125.0,0.0,215474351094.0,-389074590303.0,,-155588906000.0,-329189145209.0,-137324245093.0,361201736777.0,764986232.0,224642477916.0,,,,0.0,,,,
