time,open,high,low,close,volume,symbol,category
2021-01,15.74,16.99,11.86,13.14,269595500,SSI,stock
2021-02,13.09,15.71,11.72,15.14,209958400,SSI,stock
2021-03,15.32,16.19,13.41,14.48,240235900,SSI,stock
2021-04,14.5,16.83,14.21,14.87,283118300,SSI,stock
2021-05,14.5,20.3,14.41,20.25,304313600,SSI,stock
2021-06,20.52,25.94,19.61,25.57,329786300,SSI,stock
2021-07,26.03,27.43,22.69,25.38,300351100,SSI,stock
2021-08,25.15,29.57,25.1,28.73,345748000,SSI,stock
2021-09,28.5,30.74,27.01,27.58,205029500,SSI,stock
2021-10,27.28,28.6,25.68,27.48,209569100,SSI,stock
2021-11,27.55,39.15,27.48,37.93,532441300,SSI,stock
2021-12,37.66,38.13,32.57,35.15,403577000,SSI,stock
2022-01,35.62,36.57,27.75,30.57,255765600,SSI,stock
2022-02,31.21,31.82,29.42,31.01,133745100,SSI,stock
2022-03,31.21,32.71,28.36,28.5,228022600,SSI,stock
2022-04,28.5,30.81,21.27,22.77,187217000,SSI,stock
2022-05,22.77,22.94,17.0,20.12,366507700,SSI,stock
2022-06,20.02,20.49,12.25,14.12,349933100,SSI,stock
2022-07,14.01,16.49,13.48,16.04,387525700,SSI,stock
2022-08,16.04,19.53,16.04,18.03,477078300,SSI,stock
2022-09,18.1,18.25,13.75,14.87,332902760,SSI,stock
2022-10,14.72,14.76,10.74,12.24,366485346,SSI,stock
2022-11,12.47,14.57,9.8,14.46,477829125,SSI,stock
2022-12,14.65,16.41,12.77,13.29,506673517,SSI,stock
2023-01,13.37,16.3,13.37,16.22,243189195,SSI,stock
2023-02,16.3,16.41,13.63,13.71,270249232,SSI,stock
2023-03,13.75,16.3,13.63,16.15,397345651,SSI,stock
2023-04,16.52,17.43,15.55,16.19,402553924,SSI,stock
2023-05,16.04,17.73,16.0,17.39,374017143,SSI,stock
2023-06,17.43,21.04,17.31,20.14,452454674,SSI,stock
2023-07,20.34,23.58,19.95,23.15,376939430,SSI,stock
2023-08,23.19,26.47,21.59,26.08,611657094,SSI,stock
2023-09,26.23,28.89,23.66,24.83,598145259,SSI,stock
2023-10,24.83,26.62,20.02,20.1,560256726,SSI,stock
2023-11,20.1,25.92,20.1,24.44,521336374,SSI,stock
2023-12,24.75,26.54,24.4,25.61,392417689,SSI,stock
2024-01,25.76,27.44,25.22,26.86,483552220,SSI,stock
2024-02,26.9,29.43,26.58,28.89,367342604,SSI,stock
2024-03,29.2,30.64,27.79,30.06,569101084,SSI,stock
2024-04,30.06,30.6,25.8,27.48,387698586,SSI,stock
2024-05,27.48,29.16,26.78,27.09,325684722,SSI,stock
2024-06,27.32,29.04,26.23,26.5,265630353,SSI,stock
2024-07,26.58,27.48,24.75,24.83,214221176,SSI,stock
2024-08,25.06,26.78,23.11,26.31,305191027,SSI,stock
2024-09,25.88,28.15,24.87,27.9,278515317,SSI,stock
2024-10,28.0,28.35,26.2,26.6,251079824,SSI,stock
2024-11,26.5,26.7,23.75,24.55,249624100,SSI,stock
2024-12,24.6,26.9,23.65,26.05,328334700,SSI,stock
2020-01,10.1,11.05,9.97,10.2,83664070,STB,stock
2020-02,10.0,11.9,9.82,11.6,204329900,STB,stock
2020-03,11.8,12.7,7.12,7.3,287692340,STB,stock
2020-04,7.3,9.95,7.2,9.1,190878450,STB,stock
2020-05,9.1,10.6,8.93,10.3,240761440,STB,stock
2020-06,10.4,12.6,10.35,10.75,373902610,STB,stock
2020-07,10.8,11.85,9.9,10.1,226335290,STB,stock
2020-08,10.15,11.55,10.05,11.2,174495190,STB,stock
2020-09,11.2,14.05,11.05,13.8,344640760,STB,stock
2020-10,14.0,14.8,13.0,13.3,420001570,STB,stock
2020-11,13.4,15.0,13.25,14.65,263495740,STB,stock
2020-12,14.45,17.35,14.4,16.9,525330680,STB,stock
2021-01,17.05,21.7,15.5,16.9,714900000,STB,stock
2021-02,17.0,19.2,16.0,18.35,327441500,STB,stock
2021-03,18.65,21.9,18.15,21.45,679987100,STB,stock
2021-04,21.35,24.6,20.9,23.9,829517600,STB,stock
2021-05,23.3,33.9,23.15,33.8,911507100,STB,stock
2021-06,33.5,33.55,28.0,30.6,657589700,STB,stock
2021-07,30.6,33.1,26.7,29.9,693584600,STB,stock
2021-08,29.8,31.25,26.55,27.35,528076300,STB,stock
2021-09,27.2,28.35,25.7,25.7,242233200,STB,stock
2021-10,25.65,27.2,24.05,26.6,267040100,STB,stock
2021-11,26.6,31.45,26.2,28.9,517864600,STB,stock
2021-12,28.8,32.3,26.4,31.5,380209800,STB,stock
2022-01,32.0,36.5,31.15,35.55,651614300,STB,stock
2022-02,36.0,36.7,32.0,32.85,369857800,STB,stock
2022-03,33.0,34.3,30.5,31.7,407384300,STB,stock
2022-04,31.65,32.9,25.65,27.7,219883200,STB,stock
2022-05,27.7,27.7,18.6,22.35,398211200,STB,stock
2022-06,22.3,23.3,18.7,21.5,319623600,STB,stock
2022-07,21.4,24.9,20.7,24.7,348941500,STB,stock
2022-08,24.5,26.35,24.05,24.8,262244600,STB,stock
2022-09,24.7,25.45,19.5,20.6,198690796,STB,stock
2022-10,20.3,20.4,14.05,16.15,412949736,STB,stock
2022-11,16.5,20.2,14.45,20.0,614627034,STB,stock
2022-12,20.2,24.15,19.5,22.5,537205039,STB,stock
2023-01,22.5,27.4,22.5,27.1,233103656,STB,stock
2023-02,27.1,27.3,22.95,23.75,377267220,STB,stock
2023-03,23.6,27.1,23.6,26.2,459606184,STB,stock
2023-04,26.6,27.05,24.65,25.3,308078514,STB,stock
2023-05,25.05,28.5,24.85,27.7,317516447,STB,stock
2023-06,27.65,30.65,27.25,29.8,350683351,STB,stock
2023-07,29.8,30.35,27.6,28.95,468732831,STB,stock
2023-08,29.1,32.9,28.5,32.65,607727676,STB,stock
2023-09,32.7,33.7,30.45,30.65,428316238,STB,stock
2023-10,30.75,31.95,26.55,27.0,374542906,STB,stock
2023-11,27.5,30.7,26.85,27.5,366210820,STB,stock
2023-12,27.5,28.95,25.85,27.95,317249160,STB,stock
2024-01,28.0,31.25,27.6,29.9,439386032,STB,stock
2024-02,29.9,32.0,29.7,31.55,322634615,STB,stock
2024-03,31.75,32.6,29.7,31.6,452557876,STB,stock
2024-04,31.5,31.7,26.15,28.2,447770620,STB,stock
2024-05,28.35,29.25,27.2,27.85,223968724,STB,stock
2024-06,28.1,31.9,28.1,28.8,318185129,STB,stock
2024-07,29.0,31.2,28.6,29.0,193800641,STB,stock
2024-08,29.0,30.9,27.0,30.55,190214500,STB,stock
2024-09,30.4,33.65,29.1,33.35,234431700,STB,stock
2024-10,33.4,36.45,33.1,35.2,391255000,STB,stock
2024-11,35.0,36.0,31.3,33.3,206786900,STB,stock
2024-12,33.4,37.85,32.15,36.9,185757900,STB,stock
2020-01,10.85,11.69,9.03,9.09,3775810,SZC,stock
2020-02,8.54,11.38,8.47,11.04,5471390,SZC,stock
2020-03,11.07,11.38,7.36,7.79,6307020,SZC,stock
2020-04,7.61,11.38,7.61,11.13,8180180,SZC,stock
2020-05,10.82,13.3,10.7,13.11,26853240,SZC,stock
2020-06,13.42,13.92,10.85,11.38,26373130,SZC,stock
2020-07,11.44,15.86,11.32,15.0,30926680,SZC,stock
2020-08,15.0,18.03,14.97,16.63,40375680,SZC,stock
2020-09,16.54,17.95,16.38,16.89,25646020,SZC,stock
2020-10,16.95,17.98,14.17,14.9,24983530,SZC,stock
2020-11,15.06,19.2,14.81,18.4,25081630,SZC,stock
2020-12,17.95,21.67,17.88,20.51,30336410,SZC,stock
2021-01,21.03,28.2,20.83,26.92,28780900,SZC,stock
2021-02,26.28,27.28,22.11,26.09,19513600,SZC,stock
2021-03,26.15,28.2,22.76,24.71,20536700,SZC,stock
2021-04,24.71,25.96,21.03,22.11,11865300,SZC,stock
2021-05,21.47,24.29,20.22,24.17,18224300,SZC,stock
2021-06,24.23,27.56,22.44,24.74,24493100,SZC,stock
2021-07,24.74,26.54,21.03,26.25,22776500,SZC,stock
2021-08,26.19,31.83,25.64,31.02,39605800,SZC,stock
2021-09,30.77,33.13,29.34,30.78,24234900,SZC,stock
2021-10,30.78,41.25,30.45,40.66,22650800,SZC,stock
2021-11,40.73,42.11,32.09,38.57,28643800,SZC,stock
2021-12,38.96,45.58,35.69,44.53,31393500,SZC,stock
2022-01,44.72,53.04,39.94,50.55,24823400,SZC,stock
2022-02,50.81,55.59,48.78,52.78,20259800,SZC,stock
2022-03,52.39,55.01,44.14,50.09,26862600,SZC,stock
2022-04,50.16,51.67,30.84,38.37,19895100,SZC,stock
2022-05,38.63,38.63,28.81,34.71,12081000,SZC,stock
2022-06,34.71,38.63,25.87,29.47,17352000,SZC,stock
2022-07,29.14,34.9,26.19,33.85,15483700,SZC,stock
2022-08,33.99,37.68,33.07,35.94,25453500,SZC,stock
2022-09,36.01,36.21,25.04,27.27,13905721,SZC,stock
2022-10,26.54,27.01,16.0,18.37,14091578,SZC,stock
2022-11,18.5,20.54,13.64,20.2,15712615,SZC,stock
2022-12,20.67,22.37,16.47,17.47,29085092,SZC,stock
2023-01,17.47,21.67,17.47,21.34,17973614,SZC,stock
2023-02,21.57,21.61,17.54,17.74,19355245,SZC,stock
2023-03,17.74,20.1,17.54,19.67,16217512,SZC,stock
2023-04,20.41,22.64,19.94,21.71,27280701,SZC,stock
2023-05,21.67,24.34,21.44,24.01,22347947,SZC,stock
2023-06,23.94,25.61,23.07,24.11,25755183,SZC,stock
2023-07,24.54,29.89,24.37,29.13,23607554,SZC,stock
2023-08,29.17,31.33,26.21,30.05,22547168,SZC,stock
2023-09,30.45,33.21,26.97,28.29,30654366,SZC,stock
2023-10,28.81,32.45,25.49,25.49,34992577,SZC,stock
2023-11,25.61,35.93,24.41,34.49,36601275,SZC,stock
2023-12,34.89,36.69,33.21,35.69,29930578,SZC,stock
2024-01,36.01,38.89,33.38,38.01,37948076,SZC,stock
2024-02,37.72,43.08,37.72,42.06,31404616,SZC,stock
2024-03,42.06,45.32,40.79,42.89,41153132,SZC,stock
2024-04,42.89,43.81,36.45,40.2,31912866,SZC,stock
2024-05,40.25,45.8,39.9,42.5,47794433,SZC,stock
2024-06,42.8,43.8,38.35,38.75,35827266,SZC,stock
2024-07,38.6,41.25,35.95,38.45,21673066,SZC,stock
2024-08,38.45,38.5,34.05,37.1,24880300,SZC,stock
2024-09,36.9,38.0,35.0,37.65,17651600,SZC,stock
2024-10,37.7,39.7,36.1,38.95,30998400,SZC,stock
2024-11,38.65,43.5,37.7,40.7,55614500,SZC,stock
2024-12,40.9,44.35,40.5,42.4,36643400,SZC,stock
2020-01,11.42,11.76,10.47,10.47,44554600,TCB,stock
2020-02,9.94,11.69,9.87,10.79,61844480,TCB,stock
2020-03,10.86,11.15,6.79,7.27,64056660,TCB,stock
2020-04,7.27,8.7,6.96,8.34,37534250,TCB,stock
2020-05,8.34,10.67,8.32,10.04,58294200,TCB,stock
2020-06,10.09,10.64,9.26,9.48,40559080,TCB,stock
2020-07,9.46,10.18,8.49,8.8,35278980,TCB,stock
2020-08,8.85,10.6,8.8,10.33,46209360,TCB,stock
2020-09,10.33,11.15,10.16,10.96,59361390,TCB,stock
2020-10,10.98,12.1,10.28,10.35,479051620,TCB,stock
2020-11,10.47,11.83,10.38,11.69,394373790,TCB,stock
2020-12,11.54,15.4,11.47,15.27,429446150,TCB,stock
2021-01,15.52,18.21,14.35,15.52,353211300,TCB,stock
2021-02,15.52,19.57,15.3,19.03,250073200,TCB,stock
2021-03,19.25,20.44,18.52,19.59,251895000,TCB,stock
2021-04,19.64,20.63,18.96,19.88,223631000,TCB,stock
2021-05,19.59,26.04,19.44,26.04,378150100,TCB,stock
2021-06,26.23,26.77,23.76,25.55,388425300,TCB,stock
2021-07,25.65,28.42,22.79,24.78,549059400,TCB,stock
2021-08,24.73,26.52,22.79,23.52,370322600,TCB,stock
2021-09,23.37,25.02,23.23,24.05,154485500,TCB,stock
2021-10,24.05,26.18,23.42,25.02,297650500,TCB,stock
2021-11,25.07,27.15,24.58,25.12,467174400,TCB,stock
2021-12,25.02,25.51,22.94,24.24,204182000,TCB,stock
2022-01,24.49,25.85,23.47,25.6,191133700,TCB,stock
2022-02,26.04,26.62,24.15,24.44,164839300,TCB,stock
2022-03,24.58,24.58,23.42,24.03,134994800,TCB,stock
2022-04,24.03,24.54,18.84,21.34,176581000,TCB,stock
2022-05,21.09,21.17,15.78,18.01,142298900,TCB,stock
2022-06,17.94,18.86,15.9,17.24,105119400,TCB,stock
2022-07,17.26,18.62,16.9,18.38,91988200,TCB,stock
2022-08,18.35,19.37,18.23,18.89,96818900,TCB,stock
2022-09,18.84,18.91,15.61,15.76,54945288,TCB,stock
2022-10,15.76,15.81,9.7,11.93,182533924,TCB,stock
2022-11,12.12,12.61,9.36,12.56,159264210,TCB,stock
2022-12,12.73,14.86,12.32,12.53,160324582,TCB,stock
2023-01,12.49,14.4,12.49,14.26,61840319,TCB,stock
2023-02,14.3,14.3,12.78,12.85,61040686,TCB,stock
2023-03,12.7,13.82,12.53,13.75,67846772,TCB,stock
2023-04,14.06,15.01,13.84,14.3,90191349,TCB,stock
2023-05,14.3,14.89,13.8,14.52,69150302,TCB,stock
2023-06,14.55,16.22,14.43,15.69,105121683,TCB,stock
2023-07,15.86,16.78,15.13,16.63,114717075,TCB,stock
2023-08,16.78,17.14,15.47,16.73,144006785,TCB,stock
2023-09,16.87,17.53,15.44,16.32,108961413,TCB,stock
2023-10,16.32,16.32,13.19,13.43,71224459,TCB,stock
2023-11,13.72,15.61,13.31,14.3,79458582,TCB,stock
2023-12,14.35,15.49,14.23,15.42,59903393,TCB,stock
2024-01,15.47,17.46,15.42,16.75,123673954,TCB,stock
2024-02,16.7,20.58,16.49,20.46,142678553,TCB,stock
2024-03,20.22,23.61,19.11,23.06,225147635,TCB,stock
2024-04,23.06,23.28,21.02,22.6,195331111,TCB,stock
2024-05,22.69,24.49,22.48,23.5,205495356,TCB,stock
2024-06,23.75,25.15,22.5,23.35,261376319,TCB,stock
2024-07,23.1,24.2,22.55,23.25,236993271,TCB,stock
2024-08,23.2,23.5,20.75,23.35,361550700,TCB,stock
2024-09,23.05,24.4,21.95,24.2,279269300,TCB,stock
2024-10,24.2,25.2,23.4,23.9,367977000,TCB,stock
2024-11,23.85,24.15,22.2,23.6,230665300,TCB,stock
2024-12,23.7,24.9,23.35,24.65,207061900,TCB,stock
2020-01,20.28,25.57,20.28,25.57,17013720,TCH,stock
2020-02,25.57,28.38,19.81,19.81,15988360,TCH,stock
2020-03,19.41,21.65,10.12,10.28,35649730,TCH,stock
2020-04,10.22,14.08,10.12,13.21,17904880,TCH,stock
2020-05,12.96,15.01,12.52,13.21,32616510,TCH,stock
2020-06,13.27,14.7,12.55,13.27,61101570,TCH,stock
2020-07,12.58,14.59,11.36,12.61,93694310,TCH,stock
2020-08,12.48,13.86,12.42,13.31,84029650,TCH,stock
2020-09,13.12,14.08,13.02,13.79,96545340,TCH,stock
2020-10,13.5,13.82,11.68,11.84,274800730,TCH,stock
2020-11,11.9,13.63,11.52,12.48,137332100,TCH,stock
2020-12,12.1,13.61,12.03,13.09,236073630,TCH,stock
2021-01,13.19,17.98,13.06,14.4,200323200,TCH,stock
2021-02,14.37,15.61,12.99,14.3,90375600,TCH,stock
2021-03,14.47,16.01,13.65,15.02,109552000,TCH,stock
2021-04,15.12,17.39,13.91,14.24,168832800,TCH,stock
2021-05,14.01,15.45,13.84,14.63,107946100,TCH,stock
2021-06,14.56,15.58,14.11,14.33,123576000,TCH,stock
2021-07,14.37,14.43,11.55,12.56,129334000,TCH,stock
2021-08,12.46,13.12,11.78,12.79,154991000,TCH,stock
2021-09,12.76,13.86,12.14,13.49,210680900,TCH,stock
2021-10,13.26,13.6,12.5,13.49,147699800,TCH,stock
2021-11,13.6,20.44,13.37,18.4,271287300,TCH,stock
2021-12,18.51,22.97,15.64,20.74,337532900,TCH,stock
2022-01,21.0,23.0,15.22,16.11,220610300,TCH,stock
2022-02,16.4,19.05,16.36,17.42,109024500,TCH,stock
2022-03,17.42,18.68,16.4,16.48,161473200,TCH,stock
2022-04,16.4,17.05,11.75,13.14,93811300,TCH,stock
2022-05,12.93,13.18,9.71,11.14,88032800,TCH,stock
2022-06,11.14,11.34,7.56,8.73,91793400,TCH,stock
2022-07,8.73,10.2,8.4,9.88,79854000,TCH,stock
2022-08,9.88,10.8,9.63,10.13,102827100,TCH,stock
2022-09,10.13,10.38,8.37,9.46,97048896,TCH,stock
2022-10,9.42,9.79,6.28,6.7,90760092,TCH,stock
2022-11,6.89,7.87,4.44,7.62,164622981,TCH,stock
2022-12,8.09,8.09,6.22,6.55,146504791,TCH,stock
2023-01,6.55,7.64,6.55,7.5,60095529,TCH,stock
2023-02,7.51,7.85,6.6,6.74,109245822,TCH,stock
2023-03,6.7,7.27,6.65,7.11,84751791,TCH,stock
2023-04,7.28,7.95,7.02,7.56,118838799,TCH,stock
2023-05,7.66,8.96,7.53,8.82,176996115,TCH,stock
2023-06,8.83,9.05,8.34,8.57,133450192,TCH,stock
2023-07,8.57,10.61,8.55,10.51,180349470,TCH,stock
2023-08,10.7,13.7,10.03,13.3,361948948,TCH,stock
2023-09,13.4,14.8,11.0,11.6,274028400,TCH,stock
2023-10,11.6,12.75,10.15,10.15,176848210,TCH,stock
2023-11,10.2,13.4,9.9,12.45,215526790,TCH,stock
2023-12,12.45,13.6,12.15,13.2,185249183,TCH,stock
2024-01,13.25,13.85,12.6,13.2,154862390,TCH,stock
2024-02,13.2,14.0,12.8,13.1,122507492,TCH,stock
2024-03,13.05,15.9,12.65,15.7,275772294,TCH,stock
2024-04,15.55,17.3,14.45,16.0,300743168,TCH,stock
2024-05,16.5,20.45,16.05,19.7,318833053,TCH,stock
2024-06,20.15,21.65,18.5,19.0,249188570,TCH,stock
2024-07,19.0,21.2,17.0,18.1,214743208,TCH,stock
2024-08,18.1,19.1,15.8,18.5,269508900,TCH,stock
2024-09,18.2,18.65,17.1,18.15,96643100,TCH,stock
2024-10,18.2,18.5,15.45,16.15,153871500,TCH,stock
2024-11,16.05,16.15,14.0,15.6,103385500,TCH,stock
2024-12,15.6,16.2,14.85,15.15,83430900,TCH,stock
2020-01,27.98,29.45,25.95,28.72,481590,TLG,stock
2020-02,28.72,28.72,25.74,26.65,1332820,TLG,stock
2020-03,26.3,27.35,18.4,19.18,422370,TLG,stock
2020-04,19.47,23.91,18.62,22.31,3938730,TLG,stock
2020-05,21.1,24.94,21.1,22.49,4356020,TLG,stock
2020-06,22.45,25.51,21.99,25.51,5504630,TLG,stock
2020-07,25.44,28.42,24.02,24.5,3380560,TLG,stock
2020-08,24.39,27.16,24.31,26.49,2056330,TLG,stock
2020-09,26.49,26.75,25.75,25.87,1934790,TLG,stock
2020-10,25.87,27.71,24.65,25.83,2576160,TLG,stock
2020-11,25.83,28.53,25.57,27.6,2097050,TLG,stock
2020-12,26.75,29.71,26.75,28.82,3101500,TLG,stock
2021-01,28.75,32.89,28.16,29.48,1822100,TLG,stock
2021-02,28.76,31.03,28.76,29.37,803000,TLG,stock
2021-03,29.52,30.28,27.32,29.1,1196500,TLG,stock
2021-04,29.1,29.67,26.26,28.0,1257600,TLG,stock
2021-05,27.78,29.93,25.73,28.46,1775000,TLG,stock
2021-06,28.31,29.93,27.47,29.37,2613900,TLG,stock
2021-07,29.06,31.1,27.06,30.04,1444800,TLG,stock
2021-08,30.23,37.4,29.17,34.09,4161100,TLG,stock
2021-09,34.49,36.14,31.65,32.64,1940200,TLG,stock
2021-10,32.64,35.23,32.36,33.03,1392800,TLG,stock
2021-11,33.07,40.16,32.28,39.21,2635300,TLG,stock
2021-12,38.97,38.97,34.17,35.9,925400,TLG,stock
2022-01,36.14,36.22,31.81,33.16,729300,TLG,stock
2022-02,33.88,35.75,33.36,34.87,1286100,TLG,stock
2022-03,34.87,39.01,34.87,37.26,1337500,TLG,stock
2022-04,37.9,39.65,33.44,36.62,1866300,TLG,stock
2022-05,36.62,38.22,31.85,35.34,641600,TLG,stock
2022-06,35.34,41.07,35.21,40.9,1187300,TLG,stock
2022-07,40.94,43.29,37.6,41.64,1648200,TLG,stock
2022-08,44.53,51.46,43.54,48.74,9874200,TLG,stock
2022-09,49.15,58.55,41.89,45.03,12830941,TLG,stock
2022-10,44.78,48.41,40.57,43.95,10400303,TLG,stock
2022-11,44.53,45.52,28.53,40.33,4653815,TLG,stock
2022-12,40.82,44.7,37.11,43.36,3584677,TLG,stock
2023-01,42.68,49.74,42.43,44.89,2067767,TLG,stock
2023-02,45.91,45.91,40.47,44.13,1699432,TLG,stock
2023-03,43.19,44.3,41.24,42.0,1386807,TLG,stock
2023-04,42.04,46.76,41.92,46.34,1104636,TLG,stock
2023-05,46.25,49.23,43.7,49.23,1239505,TLG,stock
2023-06,48.89,53.18,46.76,51.6,1749499,TLG,stock
2023-07,51.68,54.06,49.22,51.77,1956885,TLG,stock
2023-08,51.77,51.77,45.71,50.98,1567435,TLG,stock
2023-09,50.54,51.07,46.41,48.7,1379871,TLG,stock
2023-10,48.34,48.34,42.63,44.83,700707,TLG,stock
2023-11,43.55,45.44,42.19,44.39,554261,TLG,stock
2023-12,44.3,45.62,42.19,44.83,665472,TLG,stock
2024-01,44.21,44.65,40.83,41.88,1869830,TLG,stock
2024-02,41.84,41.84,40.04,41.18,1751092,TLG,stock
2024-03,41.18,45.53,40.78,43.95,3251177,TLG,stock
2024-04,43.95,45.71,41.09,43.77,1676957,TLG,stock
2024-05,43.38,46.5,42.81,46.15,1514308,TLG,stock
2024-06,45.97,47.46,42.37,45.71,1338705,TLG,stock
2024-07,45.71,49.66,44.83,47.73,3447521,TLG,stock
2024-08,48.08,50.37,43.91,47.17,4956956,TLG,stock
2024-09,47.17,50.21,46.54,48.96,5253352,TLG,stock
2024-10,49.05,50.12,46.27,49.76,4424543,TLG,stock
2024-11,49.4,64.7,48.87,63.7,9365804,TLG,stock
2024-12,63.3,71.8,60.4,65.9,7513200,TLG,stock
2020-01,6.73,7.13,6.36,6.65,2064360,TPB,stock
2020-02,6.24,6.99,6.21,6.81,2323110,TPB,stock
2020-03,6.83,7.1,5.46,5.46,9189470,TPB,stock
2020-04,5.08,5.95,5.08,5.54,2555230,TPB,stock
2020-05,5.47,7.16,5.47,6.57,3773120,TPB,stock
2020-06,6.62,7.05,6.14,6.56,2986970,TPB,stock
2020-07,6.56,7.13,6.17,6.56,1715420,TPB,stock
2020-08,6.59,7.24,6.56,7.16,2377650,TPB,stock
2020-09,7.22,7.8,7.19,7.46,29332240,TPB,stock
2020-10,7.48,8.24,7.03,7.26,61505540,TPB,stock
2020-11,7.29,8.67,7.29,8.67,43810000,TPB,stock
2020-12,8.55,11.0,8.38,10.42,60025780,TPB,stock
2021-01,10.75,11.47,8.55,9.7,74002400,TPB,stock
2021-02,9.88,11.12,9.31,10.71,27791500,TPB,stock
2021-03,10.89,12.05,9.99,10.83,114142200,TPB,stock
2021-04,10.83,11.94,10.42,10.65,102809300,TPB,stock
2021-05,10.48,14.58,10.46,14.56,143084800,TPB,stock
2021-06,15.01,15.9,13.22,14.29,100245600,TPB,stock
2021-07,14.31,15.36,12.21,13.61,130583300,TPB,stock
2021-08,13.49,14.72,13.01,13.26,101230500,TPB,stock
2021-09,13.22,16.37,13.18,16.17,155343200,TPB,stock
2021-10,16.27,17.48,16.12,17.44,108890000,TPB,stock
2021-11,17.44,19.38,16.6,17.54,83912000,TPB,stock
2021-12,17.5,22.28,17.42,21.55,121545900,TPB,stock
2022-01,21.78,23.1,19.53,22.02,165913800,TPB,stock
2022-02,22.2,22.68,21.0,22.18,106730100,TPB,stock
2022-03,22.15,22.73,20.13,21.08,105974000,TPB,stock
2022-04,21.08,21.94,17.01,17.64,87298100,TPB,stock
2022-05,17.64,18.08,15.43,16.98,66543100,TPB,stock
2022-06,16.88,17.17,13.02,14.25,54026800,TPB,stock
2022-07,14.25,15.04,13.65,13.96,33388200,TPB,stock
2022-08,14.23,15.38,14.2,14.7,44050200,TPB,stock
2022-09,14.96,14.96,12.34,13.12,23813035,TPB,stock
2022-10,13.18,13.18,9.61,10.87,61503743,TPB,stock
2022-11,11.02,11.81,9.63,11.55,113144016,TPB,stock
2022-12,11.73,12.6,10.79,11.05,186146232,TPB,stock
2023-01,11.05,13.12,11.05,13.12,116829755,TPB,stock
2023-02,13.12,13.33,11.94,12.23,129331833,TPB,stock
2023-03,12.2,13.39,12.13,12.93,91299439,TPB,stock
2023-04,13.11,13.86,12.96,13.86,85199006,TPB,stock
2023-05,13.86,14.68,13.43,14.56,67717349,TPB,stock
2023-06,14.74,16.02,14.56,14.59,122661398,TPB,stock
2023-07,14.8,15.61,14.55,15.2,149922280,TPB,stock
2023-08,15.24,15.97,14.59,15.89,198284753,TPB,stock
2023-09,15.97,16.3,13.99,14.47,148466067,TPB,stock
2023-10,14.47,14.51,12.69,12.81,96663856,TPB,stock
2023-11,12.93,14.51,12.65,13.78,120670615,TPB,stock
2023-12,13.82,14.35,13.54,14.11,105146356,TPB,stock
2024-01,14.15,15.41,13.86,14.47,228189950,TPB,stock
2024-02,14.47,16.42,14.19,16.09,286251142,TPB,stock
2024-03,16.09,16.18,14.35,15.49,237805694,TPB,stock
2024-04,15.41,15.45,13.3,14.51,170530164,TPB,stock
2024-05,14.51,15.12,14.19,14.31,155892913,TPB,stock
2024-06,14.39,15.49,14.25,14.33,181658516,TPB,stock
2024-07,14.33,15.75,14.29,15.12,236233253,TPB,stock
2024-08,15.17,15.21,14.0,14.92,201847460,TPB,stock
2024-09,14.67,17.45,14.58,17.2,342007228,TPB,stock
2024-10,17.2,18.1,16.95,17.3,481825924,TPB,stock
2024-11,17.2,17.3,15.5,16.2,245284900,TPB,stock
2024-12,16.35,17.05,15.75,16.65,196421700,TPB,stock
2020-01,39.23,41.32,37.14,38.58,19967880,VCB,stock
2020-02,36.58,39.53,34.84,35.84,16921050,VCB,stock
2020-03,35.45,37.27,24.62,26.97,30007670,VCB,stock
2020-04,26.79,31.49,26.75,29.57,31647920,VCB,stock
2020-05,29.57,37.4,28.92,37.06,28334690,VCB,stock
2020-06,37.19,39.23,34.79,34.92,18644050,VCB,stock
2020-07,34.92,36.62,32.66,33.23,19207610,VCB,stock
2020-08,33.05,36.92,33.05,36.1,17712510,VCB,stock
2020-09,36.1,37.62,35.45,36.58,28001290,VCB,stock
2020-10,37.01,38.71,34.79,36.1,21128280,VCB,stock
2020-11,36.1,41.1,36.1,40.45,18887360,VCB,stock
2020-12,39.45,43.76,39.45,42.93,20545490,VCB,stock
2021-01,42.97,47.57,37.49,40.78,22670500,VCB,stock
2021-02,42.09,44.72,39.9,43.06,22230900,VCB,stock
2021-03,43.06,44.64,40.82,41.57,29025600,VCB,stock
2021-04,41.74,46.3,41.74,43.85,45775100,VCB,stock
2021-05,43.41,44.72,41.13,43.23,37053000,VCB,stock
2021-06,43.58,51.39,43.28,51.04,51428200,VCB,stock
2021-07,51.17,51.21,41.0,42.97,41991700,VCB,stock
2021-08,42.53,45.16,42.09,43.58,31097100,VCB,stock
2021-09,43.58,44.29,42.09,42.62,16385300,VCB,stock
2021-10,42.66,43.15,41.04,42.97,22492900,VCB,stock
2021-11,43.01,47.44,42.44,43.37,22334900,VCB,stock
2021-12,43.58,45.87,41.83,44.63,23963100,VCB,stock
2022-01,44.74,54.37,44.12,50.41,34798300,VCB,stock
2022-02,51.31,52.9,47.46,47.86,25763400,VCB,stock
2022-03,47.86,48.48,45.87,46.5,27343500,VCB,stock
2022-04,46.5,48.25,43.61,45.82,25347000,VCB,stock
2022-05,45.82,46.16,41.34,44.69,21124200,VCB,stock
2022-06,44.74,46.44,41.91,42.36,19899400,VCB,stock
2022-07,42.19,42.82,39.02,42.31,20146200,VCB,stock
