date,nav_per_unit,short_name
2022-07-19,13529.64,DCAF
2022-07-26,13660.17,DCAF
2022-08-02,14187.79,DCAF
2022-08-09,14416.16,DCAF
2022-08-16,14582.84,DCAF
2022-08-23,14413.71,DCAF
2022-08-30,14701.53,DCAF
2022-09-06,14814.45,DCAF
2022-09-13,14470.75,DCAF
2022-09-20,13865.75,DCAF
2022-09-27,13547.76,DCAF
2022-10-04,12610.71,DCAF
2022-10-11,12210.86,DCAF
2022-10-18,12671.04,DCAF
2022-10-25,11796.59,DCAF
2022-11-01,12430.84,DCAF
2022-11-08,11878.11,DCAF
2022-11-15,11505.8,DCAF
2022-11-22,11501.69,DCAF
2022-11-29,12135.15,DCAF
2022-12-06,12979.93,DCAF
2022-12-13,12504.06,DCAF
2022-12-20,12583.76,DCAF
2022-12-27,12057.58,DCAF
2023-01-03,12298.45,DCAF
2023-01-10,12737.19,DCAF
2023-01-17,12820.47,DCAF
2023-01-31,13232.68,DCAF
2023-02-07,13099.74,DCAF
2023-02-14,12654.34,DCAF
2023-02-21,13199.7,DCAF
2023-02-28,12414.16,DCAF
2023-03-07,12463.81,DCAF
2023-03-14,12714.18,DCAF
2023-03-21,12323.24,DCAF
2023-03-28,12613.16,DCAF
2023-04-04,12872.12,DCAF
2023-04-11,12737.82,DCAF
2023-04-18,12595.15,DCAF
2023-04-25,12419.79,DCAF
2023-05-09,12573.15,DCAF
2023-05-16,12645.86,DCAF
2023-05-23,12690.73,DCAF
2023-05-30,12670.93,DCAF
2023-06-06,12963.13,DCAF
2023-06-13,13075.34,DCAF
2023-06-20,13027.02,DCAF
2023-06-27,13378.04,DCAF
2023-07-04,13368.95,DCAF
2023-07-11,13668.09,DCAF
2023-07-18,13898.44,DCAF
2023-07-25,14113.87,DCAF
2023-08-01,14508.84,DCAF
2023-08-08,14544.88,DCAF
2023-08-15,14345.88,DCAF
2023-08-22,13894.24,DCAF
2023-08-29,14188.42,DCAF
2023-09-05,14547.33,DCAF
2023-09-12,14664.51,DCAF
2023-09-19,14623.49,DCAF
2023-09-26,14048.41,DCAF
2023-10-03,14065.08,DCAF
2023-10-10,13913.04,DCAF
2023-10-17,14069.14,DCAF
2023-10-24,13440.23,DCAF
2023-10-31,12861.96,DCAF
2023-11-07,13410.04,DCAF
2023-11-14,13624.87,DCAF
2023-11-21,13649.38,DCAF
2023-11-28,13444.92,DCAF
2023-12-05,13817.2,DCAF
2023-12-12,13850.87,DCAF
2023-12-19,13461.22,DCAF
2023-12-26,13747.21,DCAF
2024-01-02,13890.48,DCAF
2024-01-09,14280.92,DCAF
2024-01-16,14145.05,DCAF
2024-01-23,14489.91,DCAF
2024-01-30,14452.39,DCAF
2024-02-06,14783.36,DCAF
2024-02-20,15111.55,DCAF
2024-02-27,15095.42,DCAF
2024-03-05,15719.3,DCAF
2024-03-12,15412.71,DCAF
2024-03-19,15618.28,DCAF
2024-03-26,15844.92,DCAF
2024-04-02,16056.86,DCAF
2024-04-09,15609.33,DCAF
2024-04-16,15101.46,DCAF
2024-04-23,14802.04,DCAF
2024-05-07,15672.77,DCAF
2024-05-14,15732.73,DCAF
2024-05-21,16163.22,DCAF
2024-05-28,16070.48,DCAF
2024-06-04,16235.08,DCAF
2024-06-11,16473.81,DCAF
2024-06-18,16356.59,DCAF
2024-06-25,16130.44,DCAF
2024-07-02,16011.25,DCAF
2024-07-09,16450.5,DCAF
2024-07-16,16347.65,DCAF
2024-07-23,16001.38,DCAF
2024-07-30,15900.09,DCAF
2024-08-06,15048.19,DCAF
2024-08-13,15658.93,DCAF
2024-08-20,16077.79,DCAF
2024-08-27,16265.61,DCAF
2024-09-10,16089.19,DCAF
2024-09-17,15880.5,DCAF
2024-09-24,16289.51,DCAF
2024-10-01,16433.17,DCAF
2024-10-08,16177.19,DCAF
2024-10-15,16367.99,DCAF
2024-10-22,16121.23,DCAF
2024-10-29,15848.71,DCAF
2024-11-05,15631.22,DCAF
2024-11-12,15796.36,DCAF
2024-11-19,15323.98,DCAF
2024-11-26,15486.95,DCAF
2024-12-03,15791.92,DCAF
2024-12-10,16081.79,DCAF
2024-12-17,15991.49,DCAF
2024-12-24,15972.03,DCAF
2024-12-31,16110.57,DCAF
2025-01-07,15754.14,DCAF
2025-01-14,15623.52,DCAF
2025-01-21,15785.41,DCAF
2025-02-04,15681.0,DCAF
2025-02-11,15808.23,DCAF
2025-02-18,15801.2,DCAF
2025-02-25,16173.98,DCAF
2025-03-04,16106.82,DCAF
2025-03-11,16323.45,DCAF
2025-03-18,16156.91,DCAF
2025-03-25,15929.26,DCAF
2025-04-01,15582.7,DCAF
2025-04-08,14304.98,DCAF
2025-04-15,14564.69,DCAF
2021-10-01,10000.0,TBLF
2021-10-02,10100.0,TBLF
2021-11-29,10125.1,TBLF
2021-12-06,9704.73,TBLF
2021-12-13,9998.57,TBLF
2021-12-20,9973.25,TBLF
2021-12-27,10019.98,TBLF
2022-01-03,10163.23,TBLF
2022-01-10,9934.47,TBLF
2022-01-17,9877.55,TBLF
2022-01-24,9907.29,TBLF
2022-01-31,10230.33,TBLF
2022-02-07,10335.78,TBLF
2022-02-14,10276.62,TBLF
2022-02-21,10417.16,TBLF
2022-02-28,10570.02,TBLF
2022-03-07,10601.89,TBLF
2022-03-14,10292.28,TBLF
2022-03-21,10460.8,TBLF
2022-03-28,10466.09,TBLF
2022-04-04,10797.93,TBLF
2022-04-11,10747.39,TBLF
2022-04-18,10422.46,TBLF
2022-04-25,9743.64,TBLF
2022-05-04,10164.03,TBLF
2022-05-09,9248.29,TBLF
2022-05-16,8639.32,TBLF
2022-05-23,8892.76,TBLF
2022-05-30,9377.59,TBLF
2022-06-06,9277.5,TBLF
2022-06-13,8847.95,TBLF
2022-06-20,8560.52,TBLF
2022-06-28,8788.65,TBLF
2022-07-05,8815.66,TBLF
2022-07-12,8748.05,TBLF
2022-07-19,8787.79,TBLF
2022-07-26,8777.58,TBLF
2022-08-02,8923.14,TBLF
2022-08-09,8958.77,TBLF
2022-08-16,8957.44,TBLF
2022-08-23,8947.28,TBLF
2022-08-30,9040.91,TBLF
2022-09-06,9063.07,TBLF
2022-09-13,9076.4,TBLF
2022-09-20,8890.62,TBLF
2022-09-27,8772.77,TBLF
2022-10-04,8216.82,TBLF
2022-10-11,8041.48,TBLF
2022-10-18,8305.44,TBLF
2022-10-25,7415.53,TBLF
2022-11-01,7595.33,TBLF
2022-11-08,7185.03,TBLF
2022-11-15,6931.31,TBLF
2022-11-22,7088.45,TBLF
2022-11-29,7196.94,TBLF
2022-12-06,7402.94,TBLF
2022-12-13,7250.5,TBLF
2022-12-20,7307.22,TBLF
2022-12-27,7251.75,TBLF
2023-01-03,7276.72,TBLF
2023-01-10,7356.07,TBLF
2023-01-17,7430.88,TBLF
2023-01-24,7528.79,TBLF
2023-01-31,7505.89,TBLF
2023-02-07,7484.71,TBLF
2023-02-14,7392.27,TBLF
2023-02-21,7476.08,TBLF
2023-02-28,7397.3,TBLF
2023-03-07,7365.68,TBLF
2023-03-14,7370.37,TBLF
2023-03-21,7309.1,TBLF
2023-03-28,7337.71,TBLF
2023-04-04,7393.21,TBLF
2023-04-11,7424.35,TBLF
2023-04-18,7401.29,TBLF
2023-04-25,7366.2,TBLF
2023-05-02,7388.07,TBLF
2023-05-09,7387.15,TBLF
2023-05-16,7407.94,TBLF
2023-05-23,7437.55,TBLF
2023-05-30,7452.88,TBLF
2023-06-06,7525.54,TBLF
2023-06-13,7608.68,TBLF
2023-06-20,7583.07,TBLF
2023-06-27,7767.26,TBLF
2023-07-04,7704.48,TBLF
2023-07-11,7791.28,TBLF
2023-07-18,7890.88,TBLF
2023-07-25,8113.65,TBLF
2023-08-01,8194.42,TBLF
2023-08-08,8187.13,TBLF
2023-08-15,8058.62,TBLF
2023-08-22,7905.75,TBLF
2023-08-29,7937.9,TBLF
2023-09-05,8008.87,TBLF
2023-09-12,8067.95,TBLF
2023-09-19,8029.93,TBLF
2023-09-26,7940.62,TBLF
2023-10-03,7923.16,TBLF
2023-10-10,7954.2,TBLF
2023-10-17,7958.85,TBLF
2023-10-24,7714.71,TBLF
2023-10-31,7542.45,TBLF
2023-11-07,7681.67,TBLF
2023-11-14,7744.22,TBLF
2023-11-21,7774.63,TBLF
2023-11-28,7647.94,TBLF
2023-12-05,7780.55,TBLF
2023-12-12,7876.13,TBLF
2023-12-19,7689.51,TBLF
2023-12-26,7910.38,TBLF
2024-01-02,8017.06,TBLF
2024-01-09,8225.93,TBLF
2024-01-16,8201.98,TBLF
2024-01-23,8441.74,TBLF
2024-01-30,8397.36,TBLF
2024-02-06,8699.14,TBLF
2024-02-20,8832.14,TBLF
2024-02-27,8739.88,TBLF
2024-03-05,8962.1,TBLF
2024-03-12,8893.65,TBLF
2024-03-19,8990.18,TBLF
2024-03-26,9066.53,TBLF
2024-04-02,9145.42,TBLF
2024-04-09,9085.79,TBLF
2024-04-16,9044.98,TBLF
2024-04-23,9024.82,TBLF
2024-05-07,9136.87,TBLF
2024-05-14,9177.79,TBLF
2024-05-21,9207.35,TBLF
2024-05-28,9226.17,TBLF
2024-06-04,9236.05,TBLF
2024-06-11,9272.84,TBLF
2024-06-18,9262.2,TBLF
2024-06-25,9225.91,TBLF
2024-07-02,9228.13,TBLF
2024-07-09,9298.85,TBLF
2024-07-13,9224.16,TBLF
2024-07-16,9274.94,TBLF
2024-07-23,9239.59,TBLF
2024-07-30,9230.25,TBLF
2024-08-06,9167.44,TBLF
2024-08-20,9319.99,TBLF
2024-08-27,9299.73,TBLF
2024-09-04,9288.35,TBLF
2024-09-10,9289.67,TBLF
2024-09-17,9264.42,TBLF
2024-09-24,9306.31,TBLF
2024-10-01,9318.06,TBLF
2024-10-08,9251.74,TBLF
2024-10-15,9301.22,TBLF
2024-10-22,9298.45,TBLF
2024-10-29,9277.11,TBLF
2024-11-05,9278.61,TBLF
2024-11-12,9393.22,TBLF
2024-11-19,9360.48,TBLF
2024-11-26,9393.52,TBLF
2024-12-03,9463.08,TBLF
2024-12-10,9470.8,TBLF
2024-12-17,9483.85,TBLF
2024-12-24,9496.36,TBLF
2024-12-31,9469.64,TBLF
2025-01-07,9426.9,TBLF
2025-01-14,9405.66,TBLF
2025-01-21,9420.48,TBLF
2025-01-28,9440.16,TBLF
2025-02-04,9420.05,TBLF
2025-02-11,9430.94,TBLF
2025-02-18,9399.81,TBLF
2025-02-25,9443.69,TBLF
2025-03-04,9458.11,TBLF
2025-03-11,9464.35,TBLF
2025-03-18,9393.67,TBLF
2025-03-25,9301.28,TBLF
2025-04-01,9157.43,TBLF
2025-04-08,8550.37,TBLF
2025-04-15,8844.48,TBLF
2023-01-05,10166.68,LHBF
2023-01-12,10100.64,LHBF
2023-01-19,10192.17,LHBF
2023-01-26,10244.59,LHBF
2023-01-31,10498.5119434916,LHBF
2023-02-02,10431.7,LHBF
2023-02-09,10388.65,LHBF
2023-02-16,10285.7,LHBF
2023-02-23,10298.93,LHBF
2023-02-28,10309.21,LHBF
2023-03-02,10311.85,LHBF
2023-03-09,10365.86,LHBF
2023-03-16,10420.69,LHBF
2023-03-23,10410.73,LHBF
2023-03-30,10424.09,LHBF
2023-03-31,10427.9,LHBF
2023-04-06,10478.29,LHBF
2023-04-13,10528.98,LHBF
2023-04-13,10528.98,LHBF
2023-04-20,10577.19,LHBF
2023-04-27,10567.34,LHBF
2023-05-04,10579.56,LHBF
2023-05-11,10727.02,LHBF
2023-05-18,10881.23,LHBF
2023-05-25,10907.65,LHBF
2023-06-01,10990.37,LHBF
2023-06-08,11185.07,LHBF
2023-06-15,11214.7,LHBF
2023-06-22,11244.24,LHBF
2023-06-29,11349.81,LHBF
2023-07-06,11495.6,LHBF
2023-07-13,11561.57,LHBF
2023-07-20,11661.5,LHBF
2023-07-27,11658.97,LHBF
2023-08-03,11707.76,LHBF
2023-08-10,11774.65,LHBF
2023-08-17,11771.65,LHBF
2023-08-24,11647.27,LHBF
2023-08-31,11840.21,LHBF
2023-09-07,11870.16,LHBF
2023-09-14,11990.36,LHBF
2023-09-21,12169.82,LHBF
2023-09-28,12008.71,LHBF
2023-10-05,12009.88,LHBF
2023-10-12,11984.43,LHBF
2023-10-19,11959.34,LHBF
2023-10-26,11973.71,LHBF
2023-11-02,12001.43,LHBF
2023-11-09,12162.6,LHBF
2023-11-16,12189.76,LHBF
2023-11-23,12152.68,LHBF
2023-11-30,12140.07,LHBF
2023-12-07,12172.82,LHBF
2023-12-14,12161.97,LHBF
2023-12-21,12260.14,LHBF
2023-12-28,12339.02,LHBF
2024-01-04,12392.65,LHBF
2024-01-11,12385.26,LHBF
2024-01-18,12403.11,LHBF
2024-01-25,12404.36,LHBF
2024-02-01,12435.9,LHBF
2024-02-15,12512.21,LHBF
2024-02-22,12590.21,LHBF
2024-02-29,12583.07,LHBF
2024-03-07,12594.44,LHBF
2024-03-14,12611.14,LHBF
2024-03-21,12593.8,LHBF
2024-03-28,12621.8,LHBF
2024-04-04,12600.34,LHBF
2024-04-11,12598.34,LHBF
2024-04-25,12687.95,LHBF
2024-05-02,12717.35,LHBF
2024-05-09,12712.6,LHBF
2024-05-16,12710.92,LHBF
2024-05-23,12723.84,LHBF
2024-05-30,12693.57,LHBF
2024-06-06,12725.78,LHBF
2024-06-13,12772.26,LHBF
2024-06-20,12751.08,LHBF
2024-06-27,12725.76,LHBF
2024-07-04,12779.3,LHBF
2024-07-11,12806.08,LHBF
2024-07-18,13087.88,LHBF
2024-07-25,13022.77,LHBF
2024-08-01,13086.75,LHBF
2024-08-08,12999.01,LHBF
2024-08-15,13263.17,LHBF
2024-08-22,13320.81,LHBF
2024-08-29,13269.84,LHBF
2024-09-05,13256.1,LHBF
2024-09-12,13279.51,LHBF
2024-09-19,13412.6,LHBF
2024-09-26,13430.12,LHBF
2024-10-03,13400.62,LHBF
2024-10-10,13421.08,LHBF
2024-10-17,13432.5,LHBF
2024-10-24,13485.36,LHBF
2024-10-31,13542.35,LHBF
2024-11-07,13543.83,LHBF
2024-11-14,13500.1,LHBF
2024-11-21,13499.86,LHBF
2024-11-28,13560.18,LHBF
2024-12-05,13672.65,LHBF
2024-12-12,13715.17,LHBF
2024-12-19,13688.26,LHBF
2024-12-26,13692.41,LHBF
2025-01-02,13710.26,LHBF
2025-01-09,13824.89,LHBF
2025-01-16,13758.62,LHBF
2025-01-23,13775.23,LHBF
2025-02-06,14007.21,LHBF
2025-02-13,14077.03,LHBF
2025-02-20,14083.87,LHBF
2025-02-27,14099.45,LHBF
2025-03-06,14022.2,LHBF
2025-03-13,14094.43,LHBF
2025-03-20,14166.7,LHBF
2025-03-27,14021.99,LHBF
2025-04-03,14068.02,LHBF
2025-04-10,13879.8,LHBF
2025-04-17,13986.93,LHBF
2023-08-18,10000.0,VNDCF
2023-08-28,10002.04,VNDCF
2023-09-01,10032.57,VNDCF
2023-09-04,10039.32,VNDCF
2023-09-08,9984.15,VNDCF
2023-09-11,9992.3,VNDCF
2023-09-12,9999.15,VNDCF
2023-09-13,9999.94,VNDCF
2023-09-14,10002.1,VNDCF
2023-09-15,10004.22,VNDCF
2023-09-18,10010.7,VNDCF
2023-09-19,10007.8,VNDCF
2023-09-20,10011.64,VNDCF
2023-09-21,10014.96,VNDCF
2023-09-22,10017.12,VNDCF
2023-09-25,10023.59,VNDCF
2023-09-26,10025.74,VNDCF
2023-09-27,10016.76,VNDCF
2023-09-28,10028.11,VNDCF
2023-09-29,10015.41,VNDCF
2023-10-01,10018.3,VNDCF
2023-10-02,10020.48,VNDCF
2023-10-03,10022.66,VNDCF
2023-10-04,10035.68,VNDCF
2023-10-05,10037.86,VNDCF
2023-10-06,10040.04,VNDCF
2023-10-09,10050.89,VNDCF
2023-10-10,10046.55,VNDCF
2023-10-11,10105.02,VNDCF
2023-10-12,10113.77,VNDCF
2023-10-13,10115.95,VNDCF
2023-10-16,10126.39,VNDCF
2023-10-17,10120.92,VNDCF
2023-10-18,10130.72,VNDCF
2023-10-19,10128.93,VNDCF
2023-10-20,10133.34,VNDCF
2023-10-23,10139.72,VNDCF
2023-10-24,10141.89,VNDCF
2023-10-25,10144.06,VNDCF
2023-10-26,10139.29,VNDCF
2023-10-27,10142.48,VNDCF
2023-10-30,10147.1,VNDCF
2023-10-31,10149.27,VNDCF
2023-11-01,10151.42,VNDCF
2023-11-02,10149.48,VNDCF
2023-11-03,10156.68,VNDCF
2023-11-06,10163.08,VNDCF
2023-11-07,10161.36,VNDCF
2023-11-08,10163.5,VNDCF
2023-11-09,10165.65,VNDCF
2023-11-10,10167.8,VNDCF
2023-11-13,10177.82,VNDCF
2023-11-14,10179.96,VNDCF
2023-11-15,10182.09,VNDCF
2023-11-16,10182.1,VNDCF
2023-11-17,10184.21,VNDCF
2023-11-20,10190.61,VNDCF
2023-11-21,10192.97,VNDCF
2023-11-22,10194.78,VNDCF
2023-11-23,10195.78,VNDCF
2023-11-24,10197.91,VNDCF
2023-11-27,10204.14,VNDCF
2023-11-28,10205.18,VNDCF
2023-11-29,10207.46,VNDCF
2023-11-30,10209.58,VNDCF
2023-12-01,10211.67,VNDCF
2023-12-04,10214.13,VNDCF
2023-12-05,10219.27,VNDCF
2023-12-06,10217.97,VNDCF
2023-12-07,10219.54,VNDCF
2023-12-08,10233.91,VNDCF
2023-12-11,10257.82,VNDCF
2023-12-12,10259.22,VNDCF
2023-12-13,10260.95,VNDCF
2023-12-14,10263.41,VNDCF
2023-12-15,10265.93,VNDCF
2023-12-18,10271.03,VNDCF
2023-12-19,10271.39,VNDCF
2023-12-20,10273.07,VNDCF
2023-12-21,10274.1,VNDCF
2023-12-22,10275.3,VNDCF
2023-12-25,10279.42,VNDCF
2023-12-26,10256.79,VNDCF
2023-12-27,10259.08,VNDCF
2023-12-28,10260.28,VNDCF
2023-12-29,10272.08,VNDCF
2024-01-02,10275.02,VNDCF
2024-01-03,10276.31,VNDCF
2024-01-04,10277.58,VNDCF
2024-01-05,10278.86,VNDCF
2024-01-08,10282.76,VNDCF
2024-01-09,10284.06,VNDCF
2024-01-10,10285.35,VNDCF
2024-01-11,10286.58,VNDCF
2024-01-12,10287.47,VNDCF
2024-01-15,10289.87,VNDCF
2024-01-16,10286.06,VNDCF
2024-01-17,10293.56,VNDCF
2024-01-18,10294.73,VNDCF
2024-01-19,10295.69,VNDCF
2024-01-22,10299.72,VNDCF
2024-01-23,10294.46,VNDCF
2024-01-24,10297.08,VNDCF
2024-01-25,10301.46,VNDCF
2024-01-26,10304.9,VNDCF
2024-01-29,10302.13,VNDCF
2024-01-30,10306.98,VNDCF
2024-01-31,10311.98,VNDCF
2024-02-01,10313.31,VNDCF
2024-02-02,10313.96,VNDCF
2024-02-05,10308.63,VNDCF
2024-02-06,10309.94,VNDCF
2024-02-07,10317.69,VNDCF
2024-02-15,10326.7,VNDCF
2024-02-16,10325.73,VNDCF
2024-02-19,10333.84,VNDCF
2024-02-20,10340.57,VNDCF
2024-02-21,10339.31,VNDCF
2024-02-22,10338.07,VNDCF
2024-02-23,10349.13,VNDCF
2024-02-26,10352.36,VNDCF
2024-02-27,10357.28,VNDCF
2024-02-28,10356.14,VNDCF
2024-02-29,10357.81,VNDCF
2024-03-01,10360.22,VNDCF
2024-03-04,10363.8,VNDCF
2024-03-05,10360.64,VNDCF
2024-03-06,10358.37,VNDCF
2024-03-07,10364.83,VNDCF
2024-03-08,10361.16,VNDCF
2024-03-11,10364.69,VNDCF
2024-03-12,10365.9,VNDCF
2024-03-13,10362.01,VNDCF
2024-03-14,10363.18,VNDCF
2024-03-15,10361.01,VNDCF
2024-03-18,10364.51,VNDCF
2024-03-19,10369.28,VNDCF
2024-03-20,10370.07,VNDCF
2024-03-21,10371.99,VNDCF
2024-03-22,10373.0,VNDCF
2024-03-25,10378.79,VNDCF
2024-03-26,10375.36,VNDCF
2024-03-27,10379.6,VNDCF
2024-03-28,10382.36,VNDCF
2024-03-29,10380.46,VNDCF
2024-04-01,10383.21,VNDCF
2024-04-02,10384.07,VNDCF
2024-04-03,10384.88,VNDCF
2024-04-04,10379.63,VNDCF
2024-04-05,10389.62,VNDCF
2024-04-08,10389.86,VNDCF
2024-04-09,10394.92,VNDCF
2024-04-10,10393.99,VNDCF
2024-04-11,10393.71,VNDCF
2024-04-12,10398.0,VNDCF
2024-04-15,10401.27,VNDCF
2024-04-16,10403.16,VNDCF
2024-04-17,10403.41,VNDCF
2024-04-19,10404.1,VNDCF
2024-04-22,10409.85,VNDCF
2024-04-23,10411.24,VNDCF
2024-04-24,10412.34,VNDCF
2024-04-25,10415.87,VNDCF
2024-04-26,10420.16,VNDCF
2024-05-02,10427.89,VNDCF
2024-05-03,10425.85,VNDCF
2024-05-06,10430.99,VNDCF
2024-05-07,10431.88,VNDCF
2024-05-08,10430.37,VNDCF
2024-05-09,10432.96,VNDCF
2024-05-10,10436.75,VNDCF
2024-05-13,10436.95,VNDCF
2024-05-14,10438.25,VNDCF
2024-05-15,10446.5,VNDCF
2024-05-16,10448.58,VNDCF
2024-05-17,10450.11,VNDCF
2024-05-20,10456.8,VNDCF
2024-05-21,10458.89,VNDCF
2024-05-22,10454.57,VNDCF
2024-05-23,10458.74,VNDCF
2024-05-24,10458.1,VNDCF
2024-05-27,10466.87,VNDCF
2024-05-28,10473.46,VNDCF
2024-05-29,10476.93,VNDCF
2024-05-30,10475.79,VNDCF
2024-05-31,10478.15,VNDCF
2024-06-03,10478.16,VNDCF
2024-06-04,10475.68,VNDCF
2024-06-05,10480.94,VNDCF
2024-06-06,10480.07,VNDCF
2024-06-07,10475.49,VNDCF
2024-06-10,10471.7,VNDCF
2024-06-11,10473.1,VNDCF
2024-06-12,10475.03,VNDCF
2024-06-13,10476.02,VNDCF
2024-06-14,10477.42,VNDCF
2024-06-17,10476.21,VNDCF
2024-06-18,10477.61,VNDCF
2024-06-19,10484.66,VNDCF
2024-06-20,10484.54,VNDCF
2024-06-21,10489.11,VNDCF
2024-06-24,10493.3,VNDCF
2024-06-25,10493.88,VNDCF
2024-06-26,10495.31,VNDCF
2024-06-27,10497.93,VNDCF
2024-06-28,10499.32,VNDCF
2024-07-01,10496.35,VNDCF
2024-07-02,10502.28,VNDCF
2024-07-03,10506.21,VNDCF
2024-07-04,10513.28,VNDCF
2024-07-05,10516.04,VNDCF
2024-07-08,10521.58,VNDCF
2024-07-09,10531.5,VNDCF
2024-07-10,10535.66,VNDCF
2024-07-11,10536.95,VNDCF
2024-07-12,10533.29,VNDCF
2024-07-15,10537.65,VNDCF
2024-07-16,10540.21,VNDCF
2024-07-17,10539.46,VNDCF
2024-07-18,10539.69,VNDCF
2024-07-19,10551.43,VNDCF
2024-07-22,10560.91,VNDCF
2024-07-23,10559.63,VNDCF
2024-07-24,10567.37,VNDCF
2024-07-25,10559.31,VNDCF
2024-07-26,10557.1,VNDCF
2024-07-29,10562.4,VNDCF
2024-07-30,10560.16,VNDCF
2024-07-31,10560.13,VNDCF
2024-08-01,10563.12,VNDCF
2024-08-02,10565.3,VNDCF
2024-08-05,10569.61,VNDCF
2024-08-06,10572.8,VNDCF
2024-08-07,10569.85,VNDCF
2024-08-08,10568.21,VNDCF
2024-08-09,10564.5,VNDCF
2024-08-12,10563.27,VNDCF
2024-08-13,10570.51,VNDCF
2024-08-14,10571.91,VNDCF
2024-08-15,10568.89,VNDCF
2024-08-16,10573.64,VNDCF
2024-08-19,10583.03,VNDCF
2024-08-20,10581.91,VNDCF
2024-08-21,10585.33,VNDCF
2024-08-22,10582.39,VNDCF
2024-08-23,10578.37,VNDCF
2024-08-26,10582.94,VNDCF
2024-08-27,10573.78,VNDCF
2024-08-28,10575.27,VNDCF
2024-08-29,10578.63,VNDCF
2024-08-30,10588.99,VNDCF
2024-09-04,10594.24,VNDCF
2024-09-05,10593.81,VNDCF
2024-09-06,10585.57,VNDCF
2024-09-09,10589.47,VNDCF
2024-09-10,10595.64,VNDCF
2024-09-11,10603.06,VNDCF
2024-09-12,10607.82,VNDCF
2024-09-13,10601.74,VNDCF
2024-09-16,10610.37,VNDCF
2024-09-17,10612.1,VNDCF
2024-09-18,10616.25,VNDCF
2024-09-19,10622.62,VNDCF
2024-09-20,10622.2,VNDCF
2024-09-23,10627.82,VNDCF
2024-09-24,10638.3,VNDCF
2024-09-25,10636.41,VNDCF
2024-09-26,10647.55,VNDCF
2024-09-27,10642.99,VNDCF
2024-09-30,10650.24,VNDCF
2024-10-01,10645.27,VNDCF
2024-10-02,10650.62,VNDCF
2024-10-03,10652.82,VNDCF
2024-10-04,10659.23,VNDCF
2024-10-07,10663.59,VNDCF
2024-10-08,10664.57,VNDCF
2024-10-09,10669.06,VNDCF
2024-10-10,10665.14,VNDCF
2024-10-11,10669.77,VNDCF
2024-10-14,10676.38,VNDCF
2024-10-15,10678.19,VNDCF
2024-10-16,10678.27,VNDCF
2024-10-17,10680.42,VNDCF
2024-10-18,10685.21,VNDCF
2024-10-21,10684.78,VNDCF
2024-10-22,10682.41,VNDCF
2024-10-23,10677.74,VNDCF
2024-10-24,10680.52,VNDCF
2024-10-25,10680.88,VNDCF
2024-10-28,10694.52,VNDCF
2024-10-29,10703.52,VNDCF
2024-10-30,10699.99,VNDCF
2024-10-31,10696.88,VNDCF
2024-11-01,10697.57,VNDCF
2024-11-04,10698.15,VNDCF
2024-11-05,10702.02,VNDCF
2024-11-06,10702.81,VNDCF
2024-11-07,10706.17,VNDCF
2024-11-08,10709.64,VNDCF
2024-11-11,10713.65,VNDCF
2024-11-12,10716.22,VNDCF
2024-11-13,10714.2,VNDCF
2024-11-14,10716.78,VNDCF
2024-11-15,10719.3,VNDCF
2024-11-18,10719.49,VNDCF
2024-11-19,10720.0,VNDCF
2024-11-20,10722.52,VNDCF
2024-11-21,10723.2,VNDCF
2024-11-22,10723.98,VNDCF
2024-11-25,10728.21,VNDCF
2024-11-26,10735.85,VNDCF
2024-11-27,10731.3,VNDCF
2024-11-28,10733.33,VNDCF
2024-11-29,10731.11,VNDCF
2024-12-02,10737.36,VNDCF
2024-12-03,10740.36,VNDCF
2024-12-04,10740.54,VNDCF
2024-12-05,10743.84,VNDCF
2024-12-06,10744.34,VNDCF
2024-12-09,10749.13,VNDCF
2024-12-10,10747.63,VNDCF
2024-12-11,10749.51,VNDCF
2024-12-12,10752.33,VNDCF
2024-12-13,10752.97,VNDCF
2024-12-16,10760.77,VNDCF
2024-12-17,10758.97,VNDCF
2024-12-18,10762.99,VNDCF
2024-12-19,10764.88,VNDCF
2024-12-20,10764.76,VNDCF
2024-12-23,10762.85,VNDCF
2024-12-24,10762.99,VNDCF
2024-12-25,10775.69,VNDCF
2024-12-26,10774.13,VNDCF
2024-12-27,10770.35,VNDCF
2024-12-30,10775.33,VNDCF
2024-12-31,10776.91,VNDCF
2025-01-02,10783.35,VNDCF
2025-01-03,10788.13,VNDCF
2025-01-06,10791.06,VNDCF
2025-01-07,10794.99,VNDCF
2025-01-08,10794.45,VNDCF
2025-01-09,10796.49,VNDCF
2025-01-10,10792.52,VNDCF
2025-01-13,10790.65,VNDCF
2025-01-14,10795.81,VNDCF
2025-01-15,10797.73,VNDCF
2025-01-16,10800.48,VNDCF
2025-01-17,10803.14,VNDCF
2025-01-20,10807.84,VNDCF
2025-01-21,10809.5,VNDCF
2025-01-22,10805.97,VNDCF
2025-01-23,10811.61,VNDCF
2025-01-24,10810.22,VNDCF
2025-02-03,10832.44,VNDCF
2025-02-04,10834.3,VNDCF
2025-02-05,10834.91,VNDCF
2025-02-06,10837.01,VNDCF
2025-02-07,10838.58,VNDCF
2025-02-10,10842.85,VNDCF
2025-02-11,10838.64,VNDCF
2025-02-12,10826.75,VNDCF
2025-02-13,10835.05,VNDCF
2025-02-14,10831.55,VNDCF
2025-02-17,10854.36,VNDCF
2025-02-18,10844.97,VNDCF
